,name,album,artist,release date,length,popularity,lyrics
222,Side By Side,The Fabulous Favorites,Kay Starr,1964-01-01,172773,0,"

The wheel of fortune
Goes spinning around
Will the arrow point my way?
Will this be my day?

Oh, wheel of fortune
Please don't pass me by
Let me know the magic of
A kiss and a sigh

While the wheel is spinning, spinning, spinning
I'll not dream of winning fortune or fame
While the wheel is turning, turning, turning
I'll be yearning, yearning for love's precious flame

Oh, wheel of fortune
I'm hoping somehow
If you ever smile on me
Please let it be now

While the wheel is spinning, spinning, spinning
I'll not dream of winning fortune or fame
While the wheel is turning, turning, turning
I'll be yearning, yearning for love's precious flame

Oh, wheel of fortune
I'm hoping somehow
If you ever smile on me
Please let it be now

"
223,You Belong To Me,The Magic Of Jo Stafford,Jo Stafford,2001-01-01,192560,53,"

See the pyramids along the Nile
Watch the sun rise on a tropic isle
Just remember, darling, all the while
You belong to me

See the marketplace in old Algiers
Send me photographs and souvenirs
Just remember when a dream appears
You belong to me

I'll be so alone without you
Maybe you'll be lonesome too, and blue
Fly the ocean in a silver plane
See the jungle when it's wet with rain
Just remember till you're home again
You belong to me

I'll be so alone without you
Maybe you'll be lonesome too, and blue

Fly the ocean in a silver plane
Watch the jungle when it's wet with rain
But remember darling, till you're home again
You belong to me

"
224,Bye Bye Love,Definitive Pop: The Everly Brothers,The Everly Brothers,2007-02-05,142906,45,"

[Chorus]
Bye bye love
Bye bye happiness
Hello loneliness
I think I'm gonna cry
Bye bye love
Bye bye sweet caress
Hello emptiness
I feel like I could die
Bye bye my love goodbye

[Verse 1]
There goes my baby with someone new
She sure looks happy, I sure am blue
She was my baby 'till he stepped in
Goodbye to romance that might've been

[Chorus]
Bye bye love
Bye bye happiness
Hello loneliness
I think I'm gonna cry
Bye bye love
Bye bye sweet caress
Hello emptiness
I feel like I could die
Bye bye my love goodbye

[Verse 2]
I'm through with romance, I'm through with love
I'm through with counting the stars above
And here's the reason that I'm so free
My lovin' baby is through with me

[Chorus]
Bye bye love
Bye bye happiness
Hello loneliness
I think I'm gonna cry
Bye bye love
Bye bye sweet caress
Hello emptiness
I feel like I could die
Bye bye my love goodbye
Bye bye my love goodbye
Bye bye my love goodbye
Bye bye my love goodbye

"
225,Just Walkin' in the Rain,Summer Holiday,Various Artists,2009-07-27,157493,27,"

1990
Bassmint Productions ‎– Steppin' On To The Scene

1992
Poetic Souls - Too Much TV
Lord Ishawn & The Bronx Outlaws - Microphone Check
Mellow One - Go With The Flow
Soul Intent – Still In The Bassmint
Chaos Kid ‎– If Only I Could Turn Off The Sun... I Would Show You A Brighter Day

1993
Native Rhythm - Paid My Dues
Radikal Doodz - Definitely On
Whooliganz ft. B-Real - Get A Grip
Mr. 45 & Action - Radford (You Get Me)
The Undatakaz - Gravediggers
Madd Phlayva - Hookas
Lyric Lords - Need I Say More

1994
First World - Mad Weed
Soma - Causin' Mass Hysteria
The Troubleneck Brothers - Hectic
The Beatnuts - U Suckers Ain't
Hardwe’re - Fill In The Blanks
Scientifik - Lawtown
Lo Down - Mad Fright Night
Hardwe’re - The Bricks
Mercenaries - Bounce
Mercenaries - Rhymorator
Tha Lowa - Don't Crossover
Swift ‎- The Ruff Shitt
Jamie Terror ‎- Just A Jigga
Rock La Flow - What!?!?
III D ‎– Can I Pump That
Malik - No More 9 to 5
MMOMENTUMm ‎– As I Move On
The Henchmen - Wartime
Ruff Di-Mondz - Off Mine
Native Nuttz - Skinflower

1995
Eminem - Infinite
Big Squig - Keep It Going
Mad One - Dimension
Raw Soul - For All The Girls
Mad One - I Shoulda
Whodini - Do It Again
Thrust - Do You Understand (Scam Remix)
Tha Alkaholiks - The Next Level (HDZ Remix)
Da Youngsta's - Everyman 4 Theyself (12"" Remix)
Double L - Peeps In Da Ground
Red Hot Lover Tone - 4 My Peeps (feat. The Notorious B.I.G., M.O.P. & Organized Confusion) (Unreleased Remix)
L Swift - Check Da Style
Juggaknots - Epiphany
The B.U.M.S. - Take A Look Around
Soul Intent – F#@!in' Backstabber
215 Asasinz - Illadel Threat
Snafu! - Blunt Smokers
6th Floor ‎– Project Logic
Scott Lark Da Sensei - Ashes To Ashes
Endangered Species - S.M.O.K.E
Endangered Species - No Doubt
Lastrawze ‎– Come On In
Science Of Sound - No Diggidy
Absent Minded - Where I'm At
E.C. Illa - On Ill
Walkin' Large - Reachin'
Eyedle Mode - Pavement Trials
Criminal Tactics - Demo (Unknown Track Name)
Q-Unique - Statistics
Pudgee - Whatever
Little Shawn - Check It Out Y'all

1996
Eminem - Slim Shady EP
Shrlock - For What It Was
Son A Bluntz - Don’t Snooze
Sounds Of Rage - Street Warrior
The Almighty Arrogant - Fed Up
2 Face - Hey Hey Hey
S.E.E.L - Realism
Dark Skinned Assassin - Unholy
Shadez of Brooklyn - Change
Funky Fresh Few - Runnin' Through These Veins (feat. Afu-Ra)
Alps Cru - Alps Cru - Check Da Status
Big Noyd - Usual Suspects (Remix)
Frankenstein - The Rain Is Gone
Sinistar Voices - Do or Die
Black Spade - Smoke On
Strictly Homicidal- Just Imagin'
MF911 - Indian Tents
Slow To Speak - On And On
Jace - Ghetto Star
Colaso - My Thoughts Are Extraordinary
Trüz - Routes To Hell
Hi-Tech - 4 Degrees for the Streets
Hi-Tech - Book Of Life
X-Tra Pleza - I Can Feel Everythang
Aboriginals - The Joint
Innersoul - It's The Right Time
Citizen Kane - Structure, Foundation
4th Quarter - C-Notes & Grants (Remix)

1997
The Outfit - Rise & Shine
Mad Vibes - Riches To Rags
Mad Vibes - Check Your Team Members
Xperadó - Verbal Reality
Lace Da Booms - Glory
B.M.X. - Microphone Microphone
Double Life - Regiments
Example - Slow Motion
Example - Recollect
Falcon & Sleepy - Life
Rezidue - Inner City Blues
Hard Way - Vibing
DATBU - Non Believers
Skavengaz - Watch Them
Mental Ward - Choose Ya Fate
Widow Prizum - Y.O.Y. Bumba
Pauly Paps - War Scarz
Presha - Presha Points
Probable Cause - They On Somethin'
L The Head Toucha - It's All Over

1998
Silent Ones - They Want Me Dead
Millenium - Fantasia
Specs - Welcome Mats
Maylay Sparks - Unusual Styles
A.L. - Lyrics
Legacy - That's How I Live
E-Life - More Days Ahead
Probable Cause - Never Come Close
Sound Providers - Dope Transmission
Ex-Prez - Brooklyn Universe
M'Stro - Bailys And Tequila
Silent Ones - Whole Lotta MC's
Starvin Art Clique - Alone

1999
Eminem - The Slim Shady LP
Lighter Shade - Yellow Brick Roadz
E-Life - I Wonder Why
Zion I - Venus
Zion I - Critical (feat. Planet Asia) (Madlib Remix)
Lighter Shade - Time Capsule
Seul 2 Seul - La Roue Tourne ft. La Brigade, Mafia Trece Dontcha
Lighter Shade - Shaolin Angel

2000
The Last Kind - Detonator
Old School Survivors - Mission Impossible

2001
Rohff - Freestyle
Street Connect - Rollin' Over You
Jigmastas - Elevate

2002
Square One - Take Your Time
Jon Doe - Champagne

2005
Zigg Zagg - In Ya Mind

Year Unknown
Shabaam Sahdeeq - Great Paper Chase
Three Below Zero (Mood) - Mr. Everything

"
226,I'm In Love Again,Legends Of Rock n' Roll,Fats Domino,1962-01-01,118600,32,"

[Verse 1]
Yes, it's me and I'm in love again
Had no lovin' since you know when
You know I love you, yes I do
And I'm saving all my lovin' just for you

[Verse 2]
Need your lovin' and I need it bad
Just like a dog when he's goin' mad
Woo-ee baby, woo-oo-ee
Baby, won't you give your love to me

[Verse 3]
Eenie meenie and miney-mo
Told me you'd'n't want me around no more
Woo-ee baby, woo-oo-ee
Baby, don't you let your dog bite me

[Saxophone Solo]

[Verse 1]
Yes, it's me and I'm in love again
Had no lovin' since you know when
You know I love you, yes I do
And I'm saving all my lovin' just for you

[Verse 2]
Eenie, meenie, and miney-mo
Told me you'd'n't want me around no more
Woo-ee baby, woo-oo-ee
Baby don't you let your dog bite me

"
227,Little Things Mean A Lot,True 50's love,Various Artists,2008-01-01,178004,0,"

[Princeton]
What do you do with a B.A. in English?
What is my life going to be?
Four years of college
And plenty of knowledge
Have earned me this useless degree!
I can't pay the bills yet
'Cause I have no skills yet
The world is a big scary place!
But somehow I can't shake
The feeling I might make
A difference to the human race!

[Kate]
Morning Brian!

[Brian]
Hi, Kate Monster

[Kate]
How's life?

[Brian]
Disappointing

[Kate]
What's the matter?

[Brian]
The catering company laid me off

[Kate]
Oh, I'm sorry

[Brian]
Me too! I mean, look at me!
I'm 10 years out of college
And I always thought...

[Kate]
What?

[Brian]
No, it sounds stupid

[Kate]
Oh, c'mon!

[Brian]
When I was little
I thought I would be

[Kate]
What?

[Brian]
A big comedian on late-night TV

[Kate]
Oh

[Brian]
But now I'm 32 and as you can see
I'm not

[Kate]
Nope

[Brian]
Oh well

[Kate]
Mm-mm

[Brian]
It sucks to be me!

[Kate]
Noo...

[Brian]
It sucks to be me!

[Kate]
No!

[Brian]
It sucks to be broke, and unemployed, and turning 33!
It sucks to be me!

[Kate]
You think your life sucks?

[Brian]
I think so

[Kate]
Your problems aren't so bad
I'm kinda pretty
And pretty damn smart

[Brian]
You are

[Kate]
Thanks
I like romantic things like music and art
And as you know I have a gigantic heart
So why don't I have a boyfriend?
FUCK!
It sucks to be me!

[Brian]
Me too!

[Kate]
It sucks to be me!

[Brian]
It sucks to be me!
It sucks to be Brian

[Kate]
And Kate

[Brian]
To not have a job

[Kate]
To not have a date

[Both]
It sucks to be me!

[Rod/Nicky enter arguing]

[Brian]
Hey Rod, Nicky, can you settle something for us?Do you have a second?

[Rod]
Oh, certainly

[Kate]
Whose life sucks more, Brian's or mine?

[Rod and Nicky]
OURS!

[Rod]
We live together

[Nicky]
We're close as people can get

[Rod]
We've been the best of buddies

[Nicky]
Ever since the day we met

[Rod]
So he knows lots of ways to make me really upset! Oh!
Every day is an aggravation

[Nicky]
C'mon, that's an exaggeration

[Rod]
You leave your clothes out
You put your feet on my chair

[Nicky]
Oh yea? You do such anal things like ironing your underwear!

[Rod]
You make that very small apartment we share, a hell!

[Nicky]
So do you, that's why I'm in hell too!

[Rod]
It sucks to be me!

[Nicky]
No it sucks to be me!

[Kate]
It sucks to be me!

[Brian]
It sucks to be me!

[All]
Is there anybody here it doesn't suck to be?
It sucks to be me!

[Interlude]

[Christmas Eve]
Why you all so happy?

[Nicky]
'Cause our lives suck!

[Christmas Eve]
Your lives suck?
I hearing you correctly? Ha!
I coming to this country for opportunities
Try to work in Korean deli
But I am Japanese!
But with hard work I earned two master's degrees!
In social work
And now I a therapist!
But I have no clients!
And I have an unemployed fiancé
And we have lots of bills to pay!
It suck to be me!
It suck to be me!
I say it sucka, sucka, sucka, sucka
Sucka, sucka, sucka, sucka, sucka
Sucka, sucka, sucka, suck!
It suck to be me!

[Princeton]
Uh excuse me
Sorry to bother you, but I'm looking for a place to live

[Christmas Eve]
Why you looking all the way out here?

[Princeton]
Well, I started in Avenue A
But so far everything's out of my price range
But this neighborhood looks a lot cheaper
Oh and look, a ""For Rent"" sign!

[Brian]
You need to talk to the superintendent
Let me get him

[Princeton]
Great! Thanks!

[Brian]
Yo, Gary!

[Gary Coleman]
I'm coming! I'm coming!

[Princeton]
Oh my God, it's Gary Coleman!

[Gary Coleman]
Yes I am!
I'm Gary Coleman
From TVs ""Different Strokes""
I made a lot of money
That got stolen by my folks!
Now I'm broke, and I'm the butt of everyone's jokes!
But I'm here, the superintendent
On Avenue Q!

[All]
It sucks to be you!

[Kate]
You win!

[All]
It sucks to be you!

[Brian]
I feel better now!

[Gary Coleman]
Try having people stopping you to ask you
""Whatch-you talkin' 'bout, Willis?""
It gets old

[All]
It sucks to be you!
On Avenue Q!!
Sucks to be me!
On Avenue Q!
Sucks to be you!
On Avenue Q!
Sucks to be us
But not when we're together!
We're together here on Avenue Q!
We live on Avenue Q!
Our friends do too
Till our dreams come true!
We live on Avenue Q!

[Princeton]
This is real life!

[All]
We live on Avenue Q!

[Nicky]
You're gonna love it!

[All]
We live on Avenue Q!

[Gary Coleman]
Here's your keys!

[All]
Welcome to Avenue Q!

"
228,All Shook Up,Elvis' Golden Records,Elvis Presley,1958-03-21,117080,57,"

[Verse 1]
Uh, well, a-bless my soul
What's wrong with me?
I'm itching like a man on a fuzzy tree
My friends say I'm actin' wild as a bug
I'm in love
I'm all shook up
Mm ooh, yeah, yeah

[Verse 2]
Well, my hands are shaky and my knees are weak
I can't seem to stand on my own two feet
Who do you thank when you have such luck?
I'm in love
I'm all shook up
Mm ooh, yeah, yeah

[Bridge]
Well, please don't ask me what's on my mind
I'm a little mixed up, but I feel fine
When I'm near the girl that I love best
My heart beats so it scares me to death

[Verse 3]
When she touched my hand, what a chill I got
Her lips are like a volcano that's hot
I'm proud to say that she's my buttercup
I'm in love
I'm all shook up
Mm ooh, yeah, yeah

[Bridge]
My tongue gets tied when I try to speak
My insides shake like a leaf on a tree
There's only one cure for this body of mine
That's to have that girl that I love so fine

[Verse 3]
She touched my hand, what a chill I got
Her lips are like a volcano that's hot
I'm proud to say that she's my buttercup
I'm in love
I'm all shook up
Mm ooh, yeah, yeah
Mm ooh, yeah, yeah
I'm all shook up

"
229,Three Coins In The Fountain,"Days Of Wine And Roses, Moon River And Other Academy Award Winners",Frank Sinatra,1964,225426,0,"

Three coins in the fountain
Each one seeking happiness
Thrown by three hopeful lovers
Which one will the fountain bless

Three hearts in the fountain
Each heart longing for its home
There they lie in the fountain
Somewhere in the heart of Rome

Which one will the fountain bless
Which one will the fountain bless

Three coins in the fountain
Through the ripples how they shine
Just one wish will be granted
One heart will wear a valentine

Make it mine
Make it mine
Make it mine

Three coins in the fountain
Through the ripples how they shine
And just one wish will be granted
One heart will wear a valentine

Make it mine
Make it mine
Make it mine

"
230,Twilight Time,The Best Of The Platters,The Platters,1995-01-01,164400,0,"

Heavenly shades of night are falling
It's twilight time
Out of the mist your voice is calling
'Tis twilight time
When purple colored curtains
Mark the end of day
I'll hear you my dear at twilight time

Deepening shadows gather splendor
As day is done
Fingers of night will soon surrender
The setting sun
I count the moments darling
'Till you're here with me
Together at last at twilight time

Here in the afterglow of day
We keep our rendezvous beneath the blue
Here in the sweet and same old way
I fall in love again as I did then

Deep in the dark your kiss will thrill me
Like days of old
Lighting the spark of love that fills me
With dreams untold
Each day I pray for evening just
To be with you
Together at last at twilight time

Here in the afterglow of day
We keep our rendezvous beneath the blue
Here in the sweet and same old way
I fall in love again as I did then

Deep in the dark your kiss will thrill me
Like days of old
Lighting the spark of love that fills me
With dreams untold

Each day I pray for evening just
To be with you
Together at last at twilight time
Together at last at twilight time

"
231,Big Man,"The Single Collection, Vol. 1",The Four Preps,2007-11-27,143266,34,"

I was a big man yesterday but boy you oughta see me now
Well I talked big yesterday, but boy you oughta see me now
I bragged too long that your love was strong
There'd never be another guy
But you said more when you whispered your goodbye
I was a big man yesterday but boy you oughta see me now

I said that I was through with you
I didn't need you anyhow
I said I didn't need you then
But boy you oughta see me now

Those bragging words that you were mine
Of that there was no doubt
So empty now that half my life's walked out
Half my life left me yesterday
And boy you oughta see me now

If you will just forgive me dear
I'll never break another vow
I broke so many yesterday
And boy you oughta see me now

I couldn't see it yesterday
But now I know it's true
The only thing that made me big was you

I was a big man yesterday but boy you oughta see me now
If you could only see me now
You should see me now

"
232,Moonlight Gambler,Frankie Laine's Greatest Hits,Frankie Laine,1958,174693,32,"

You can gamble for match sticks, you can gamble for gold
The stakes may be heavy or small
But if you haven't gambled for love and lost
You haven't gambled at all

So they call me a moonlight gambler
Well, I've gambled for love and lost
When I gamble for love but it isn't in the cards
Oh, what heartaches it can cost me

Win or lose, I'm a moonlight gambler
And a winner is what I long to be
So I'll gamble for love just as long as I live
Till the day Lady Luck smiles down on me

Well, you can gamble for match sticks
You can gamble for gold
Stakes may be heavy or small
But if you haven't gambled for love and lost
Well, then you haven't gambled at all

No, if you haven't gambled for love in the moonlight
Then you haven't gambled at all

So I'll gamble for love just as long as I live
Till the day Lady Luck smiles down on me

So they call me the moonlight gambler
Yes, they call me the moonlight gambler

"
233,Poor Little Fool,The Legendary Masters Series (Volume 1),Ricky Nelson,1990-01-01,153666,34,"

I used to play around with hearts
That hastened at my call
But when I met that little girl
I knew that I would fall

Poor little fool, oh yeah
I was a fool, uh huh
(Oh oh, poor little fool)
(I was a fool, oh yeah)

She played around and teased me
With her carefree devil eyes
She'd hold me close and kiss me
But her heart was full of lies

Poor little fool, oh yeah
I was a fool, uh huh
(Oh oh, poor little fool)
(I was a fool, oh yeah)

She told me how she cared for me
And that we'd never part
And so for the very first time
I gave away my heart

Poor little fool, oh yeah
I was a fool, uh huh
(Oh oh, poor little fool)
(I was a fool, oh yeah)

The next day she was gone
And I knew she'd lied to me
She left me with a broken heart
And won her victory

Poor little fool, oh yeah
I was a fool, uh huh
(Oh oh, poor little fool)
(I was a fool, oh yeah)

Well, I'd played this game with other hearts
But I never thought I'd see
The day that someone else would play
Love's foolish game with me

Poor little fool, oh yeah
I was a fool, uh huh
(Oh oh, poor little fool)
(I was a fool, oh yeah)

Poor little fool, oh yeah
I was a fool, uh huh
(Oh oh, poor little fool)
(Poor little fool)

"
234,Stranger in Paradise,Mr. Broadway,Tony Bennett,1962,187586,38,"

Take my hand
I'm a stranger in Paradise
All lost in a wonderland
A stranger in paradise
If I stand starry eyed
That's a danger in Paradise
For mortals who stand beside
An angel like you
I saw your face
And I ascended
Out of the common place
Into the rarest somewhere in space
I hang suspended
Until I know
There's a chance that you care
Won't you answer this fervent prayer?
Of a stranger in paradise
Don't send me in dark despair
From all that I hunger for
But open your angel's arms
To this stranger in paradise
And tell him that he need be
A stranger no more

"
235,Living Doll,Radio Gold - Cliff Richard And The Shadows,Cliff Richard & The Shadows,2017-07-20,156793,48,"

Got myself a cryin', talkin', sleepin', walkin', livin' doll
Gotta do my best to please her, just cos she's a livin' doll
Got a rovin' eye and that is why she satisfies my soul
Got the one and only walkin', talkin', livin' doll
Take a look at her hair, it's real
And if you don't believe what I say, just feel
I'm gonna lock her up in a trunk, so no big hunk
Can steal her away from me
Got myself a cryin', talkin', sleepin', walkin', livin' doll
Gotta do my best to please her, just cos she's a livin' doll
Got a rovin' eye and that is why she satisfies my soul
Got the one and only walkin', talkin', livin' doll
(instrumental)
Take a look at her hair, it's real
And if you don't believe what I say, just feel
I'm gonna lock her up in a trunk, so no big hunk
Can steal her away from me
Got myself a cryin', talkin', sleepin', walkin', livin' doll
Gotta do my best to please her, just cos she's a livin' doll
Got a rovin' eye and that is why she satisfies my soul
Got the one and only walkin', talkin', livin' doll

"
236,It's All In The Game,The Hits and More,Tommy Edwards,2012-09-14,159546,30,"

Many a tear have to fall
But it's all in the game
All in the wonderful game
That we know as love

You have words with him
And your future's looking dim
But these things
Your hearts can rise above

Once in a while he will call
But it's all in the game
Soon he'll be there at your side
With a sweet bouquet

And he'll kiss your lips
And caress your waiting fingertips
And your hearts will fly
Away

(Soon he'll be there at your side)
With a sweet bouquet
Then he'll kiss your lips
And caress your waiting fingertips
And your hearts will fly
Away

"
237,My Special Angel,Call The Midwife,Various Artists,2012,165466,25,"

(Children:)
Please, gentle Eva, will you bless a little child?
For I love you, tell Heaven I'm doing my best
I'm praying for you, even though you're already blessed

Please, mother Eva, will you look upon me as your own?
Make me special, be my angel
Be my everything wonderful perfect and true
And I'll try to be exactly like you

Please, holy Eva, will you feed a hungry child?
For I love you, tell Heaven I'm doing my best
I'm praying for you, even though you're already blessed

Please, mother Eva, will you feed a hungry child?
For I love you [(Che:) Turn a blind eye, Evita] Tell Heaven I'm
Doing my best [(Che:) Turn a blind eye]
I'm praying for you, even though you're already blessed

(Workers:)
Santa Santa Evita
Madre de todos los ninos
De los tiranizados, de los descamisados
De los trabajadores, de la Argentina

"
238,April Love,The Ultimate Collection,Pat Boone,1991-10-01,163866,0,"

April love is for the very young
Every star's a wishing star that shines for you
April love is all the seven wonders
One little kiss can tell you this is true

Sometimes an April day will suddenly bring showers
Rain to grow the flowers for her first bouquet
But April love can slip right through your fingers
So if she's the one, don't let her run away

Sometimes an April day will suddenly bring showers
Rain to grow the flowers for her first bouquet
But April love can slip right through your fingers
So if she's the one, don't let her run away

"
239,Who's Sorry Now,The Very Best Of Connie Francis - Connie 21 Biggest Hits,Connie Francis,1987-01-12,136360,0,"

Who's sorry now
Who's sorry now
Who's heart is aching for breaking each vow
Who's sad and blue
Who's crying too
Just like I cried over you

Right to the end
Just like a friend
I tried to warn you somehow
You had your way
Now you must pay
I'm glad that you're sorry now

Right to the end
Just like a friend
I tried to warn you somehow
You had your way
Now you must pay
I'm glad that you're sorry now

"
240,Sway (Quien Sera),"Hey, Brother Pour The Wine",Dean Martin,1964,162960,58,"

When marimba rhythms start to play
Dance with me, make me sway
Like a lazy ocean hugs the shore
Hold me close, sway me more

Like a flower bending in the breeze
Bend with me, sway with ease
When we dance you have a way with me
Stay with me, sway with me

Other dancers may be on the floor
Dear, but my eyes will see only you
Only you have the magic technique
When we sway I go weak

I can hear the sounds of violins
Long before it begins
Make me thrill as only you know how
Sway me smooth, sway me now

Other dancers may be on the floor
Dear, but my eyes will see only you
Only you have the magic technique
When we sway I go weak

I can hear the sounds of violins
Long before it begins
Make me thrill as only you know how
Sway me smooth, sway me now
You know how
Sway me smooth, sway me now

"
241,Love Letters In The Sand,The Ultimate Collection,Pat Boone,1991-10-01,137066,0,"

On a day like today
We passed the time away
Writing love letters in the sand

How you laughed when I cried
Each time I saw the tide
Take our love letters from the sand

You made a vow that you would ever be true
But somehow that vow meant nothing to you

Now my broken heart aches
With every wave that breaks
Over love letters in the sand

Now my broken heart aches
With every wave that breaks
Over love letters in the sand

"
242,Hey There,CRY,Johnnie Ray,2016-11-01,177426,6,"

Hey there, you with the stars in your eyes
Love never made a fool of you
You used to be too wise
Hey there, you on that high flying cloud
Tho' she won't throw a crumb to you
You think some day she'll come to you
Better forget her
Her with her nose in the air
She has you dancing on a string
Break it and she won't care
Won't you take this advice
I hand you like a brother
Or are you not seeing things too clear
Are you too much in love to hear
Is it all going in one ear and out the other

"
243,Around the World,Greatest Hits: 50s,Various Artists,2012-10-05,162760,25,"

My awesomeness is awesome
My technique is unique
My awesomeness is awesome

Everybody else is freakin' weak
My footwork is like clockwork
My routine is the hottest
I'm a voodo samarai super ninja jump rope goddess

So if you step to me, proceed with caution
My awesomeness is awesome
My awesomeness is awesome

There is no competition
There will be no contest
'Cause now I'm on a mission
To be the very best to the best to the best
And unless you've got three legs and a built in trampoline
You've got no chance against me
Even you, Angeline

So if you step to me, proceed with caution
My awesomeness is awesome
My awesomeness is awesome

They come to worship me
From all around the world
And no one can believe
I'm just your average girl
My concentration is unbreakable
My confidence: unshakeable!
My moves are so un-fakeable
My genius unmistakable
'Cause I'm capable of miracles
And I'm here to pull the stops outta y'all
So check check check check
Checka checka checka me out

If you want a piece of me, proceed with caution
My awesomeness is awesome

"
244,"I'll Take You Home Again, Kathleen",The Very Best Of Slim Whitman,Slim Whitman,2010-01-01,177493,29,"

I'll take you home again
Kathlee-een
Across the ocean
Wild and wi-ide
To where your heart
Has ever bee-een
Since first you were
My bonnie bride
The roses all
Have left your cheek
I watched them
Fade away and die
Your voice is sad
When you speak
And tears bedim
Your lovin' eyes
Oh-oh-oh-oh-I will take you back
Kathlee-ee-een
To where your heart
Will feel no pai-ain
And when the fields
Are fresh and gree-een
I-I'ii take you to your home
Kathleen
[whistle]
Mm-mm, mm-mm-mm-mm-mm-mm
And when the fields
Are fresh and gree-een...
I-I-I'ii take you to your home
Kathlee-een...

"
245,Don't Forbid Me,The Gold Collection,Pat Boone,1964-01-01,137320,42,"

Don't forbid me to hold you tight
A-darlin', don't-a forbid me to hold you tight
Let me hold you in my lovin' arms
'Cause it's cold and I can keep you warm

A-don't-a forbid me to kiss your lips
A-darlin' don't-a forbid me to kiss your lips
Let me kiss you please, baby, please
'Cause it's cold and your lips might freeze

Well, there's a strong west wind a-blowin'
And there's a big blue moon above
And, pretty baby, I've been knowin'
You need some heart-warmin' love

So don't-a forbid me to talk sweet talk
Darlin' don't-a forbid me to talk sweet talk
Let me fill your little heart with fire
'Cause it's cold, so don't forbid my desire

It's so cold (it's so cold)
So don't forbid-a my desire
(Don't forbid my desire)

"
246,Pretend,Unforgettable,Nat King Cole,1954-01-01,164400,0,"

Pretend you're happy when you're blue
It isn't very hard to do
And you'll find happiness without an end
Whenever you pretend
Remember anyone can dream
And nothing's as bad as it may seem
The little things you haven't got could be a lot if you pretend
You'll find a love you can share
One you can call all your own
Just close your eyes she'll be there
You'll never be alone
And if you sing this melody
You'll be pretending just like me
The world is mine it can be yours my friend
So why don't you pretend

"
247,No One But You,The Best Of,Billy Eckstine,2012-05-31,187826,0,"

No one but you could take my heart before you came
No one but you could make my heart burst into flame
Now I hear myself confessing
All the dreams I've been suppressing
All at once my lips are blessing your name

Your hands are cool, your eyes are warm
Your smile is bliss
I'd be a fool to fear the storm that's in your kiss
Let your kiss destroy or save me, so shall it be
Till life is through, no one but you for me

"
248,A Tear Fell,Easy Listening,Various Artists,2002-01-01,154053,0,"

CRY-BABY:
I’m just a little upset
I don’t mean to be rude
I’d hate to have my fury at the world be misconstrued
Just feel kinda bad
Ever so sad
I get that way when they take my girl and fry my mom and dad
But if you see me fuss and fret
Please don’t take it as a threat
It’s just sometimes I get a little upset

Yeah, I’ll just settle myself down a bit

Actually...
I’m still a little upset
Just a little bit irked
At this entire world around which I am getting jerked
I guess that I’m not
Feelin’ so hot
I must’ve woke up on thе wrong side of my rat-infested cot
How profoundly I rеgret
This entire tete-a-tete
It’s just sometimes I get a little upset

DUPREE:
‘Scuse me officer
I hate to bother you but

I’m also a little upset
Like my friend over here
A decade in the slammer isn’t great for my career
Good thing I’m mature
You can be sure
This is nothing that a full-scale prison riot wouldn’t cure
Now I’ve gone and broke a sweat
That’s what happens when you let
Yourself gradually get a little upset

I’m tryin’ to stay positive
I’m tryin’ not to frown
And I’m positive I’d smile if I could tear this prison down

CRY-BABY:
You say I’ll get out early
If I show you some repentance
But I ain’t never been too good at finishing a...

PRISONERS:
We’re just a little upset
Sounds hard to believe
But unjust incarceration is our number one pet peeve

GUARDS:
Don’t take it so hard
We’re standing guard
We wouldn’t want this place to leave you permanently scarred

CRY-BABY:
From the moment that we met
I’ve been deeply in your debt
For your patience when I get a little upset

CRY-BABY, DUPREE & PRISONERS:
Because brother you can bet
That you ain’t seen nothin’ yet
We’re about to pitch a fit
And by the time we’re through with it
You’ll be more than just a lit-tle upset

CRY-BABY:
Oh-oh-oh-oh
Oh-oh-oh
Carpe diem not incarceratum
Let’s escape our metal Dupree
... turn ‘em in Alcatraz

DUPREE:
No way

"
249,The Black Hills of Dakota,Calamity Jane / The Pajama Game,Doris Day,2001-01-26,178933,39,"

[Verse 1: Doris Day]
Take me back to the Black Hills
The Black Hills of Dakota
To the beautiful Indian country
That I love

[Verse 2: Doris Day]
Lost my heart in the Black Hills
The Black Hills of Dakota
Where the pines are so high
That they kiss the sky above

[Chorus 1: Doris Day]
And when I get that lonesome feelin'
And I'm miles away from home
I hear the voice of the mystic mountains
Callin' me back home

[Verse 3: Doris Day with Vocal Quartet]
So take me back to the Black Hills
The Black Hills of Dakota
To the beautiful Indian country
That I love

[Chorus 2: Vocal Quartet with Doris Day]
And when I get that lonesome feelin'
And I'm miles away from home
I hear the voice of the mystic mountains
Callin' me back home

[Verse 4: Doris Day with Vocal Quartet]
So take me back to the black hills
The black hills of Dakota
To the beautiful Indian country
That I love

[Outro: Doris Day and Vocal Quartet]
To the beautiful Indian country
That I love
Take me back to the Black Hills
To the beautiful Indian country that I love

"
