,50s,60s,70s,80s,90s,00s,10s
that,2.4821973399274406,-0.8182123529551107,-1.2986256884703438,-1.5210896027928746,0.31168354108883867,0.4098558647001348,0.4341908985019281
the,-0.36137198134964355,0.20987661568006133,0.15736648369766282,0.5268439413935265,0.7357047288079382,-0.42107979225910674,-0.8473399959704472
their,-0.20914636779593612,0.9000882955208287,0.10932646161395085,0.2844768288195453,0.00824793093292273,0.03817347306079357,-1.1311666221520962
them,-0.7350751735967733,-0.9277078677989598,0.16430306788108812,-0.2841434606463611,0.0025004280400075973,0.6479915266363055,1.1321314794846902
then,-0.053809478624517154,0.36722195747955694,-0.3516685580573496,-0.574265160819625,-0.40308853397607153,0.49406564781526013,0.5215441261827437
there,-0.5473788426387568,1.0180075244975277,0.2336002515233964,0.36474601739409357,0.5567658796867474,-0.2644119458565985,-1.361328884606409
these,-0.1874904919801761,-0.682244922031933,-1.2751075579307325,-0.15452811176657752,0.7834484599637941,0.2603302182610514,1.255592405484588
they,0.8449630780248802,-0.5461966507563658,0.43621331891325155,0.8050336543864558,-1.1186718284562487,-0.3633224736417215,-0.05801909847025629
theyr,0.3157507018523268,0.6403891449838338,-0.25851473116637236,-0.2967353736961464,-0.25849080210588765,0.5943141167648989,-0.7367130566326516
thi,-1.3399317718668413,-1.7128526214675164,-1.4263710588614942,0.15880715817306237,0.4164041285022965,2.120755560634818,1.7831886048856755
thing,-0.40678185823416413,-0.6073304755064914,-0.01821344388531851,-0.04604869063298569,0.5344223916237595,0.6152344939319178,-0.07128241729671979
think,-0.6987287221083319,0.34449909218508856,0.41389549981913315,-0.9309090898615963,0.3948463509556864,0.597440542008184,-0.12104367299815513
those,-0.1945424444458674,-0.3267748453126387,0.637201540858757,0.47904548720460377,-0.024315465334658396,0.4958384866858056,-1.0664527596560052
though,1.1651863128428483,0.19058769350140312,0.2945369114247513,-0.48468606670507497,-0.9962595616514154,-0.09374199511140023,-0.07562329430110999
thought,-0.6756268953108642,-0.18225438695027846,-0.03887658821221924,0.6489466876950472,0.516608024751382,0.6037875270308997,-0.872584369003963
three,1.1194292335183913,-0.42504266613195635,-0.0504216081970448,-1.0354817107884378,-0.3830331679097853,0.8471360825220796,-0.07258616301324426
through,0.31536936928245185,-0.4361683092211043,0.8003474250851017,0.18163413567457715,-0.12286427410898303,0.0389847993379447,-0.7773031460499911
throw,0.37202375553819117,-0.35756085613208266,0.10375456899703267,-0.3194800618184675,-0.14871900302891125,-0.16722053924038713,0.517202135684627
tight,1.2222637993866237,0.6704048955070344,-0.0644412981879734,0.2872581292106128,-0.10445886780142376,-0.7621333363599178,-1.2488933217549525
til,-0.7571608286889794,-0.18472030366691336,0.4050292324905355,-0.6100467969134822,-0.7207951875161532,0.4172394121243816,1.4504544721706158
till,1.4418750666373752,0.25827165773222743,0.09909883863194119,-0.8888076412709955,0.5030868809323775,-0.6428635326359968,-0.7706612700269287
time,-1.3116385094677594,0.6497082596717103,0.664995903578222,0.5401540017303944,0.33009288581768687,-0.6423614947496037,-0.2309510465806393
to,0.06641135884977847,1.4124743873494776,0.20501678200973059,0.43165755270749756,0.4489087490822067,-0.16398314425160987,-2.4004856857470824
today,0.07773382300473543,0.9448155679321261,-0.22690125419477658,0.12519820564493542,-0.4158692186105324,0.2103863857900547,-0.7153635095665439
togeth,-0.5222756774304953,0.7443656686879886,1.0746539196356295,0.9445640108860596,-0.4965720654383297,-0.3844273923791471,-1.360308463961701
told,0.6678764041195925,-0.1344811187901765,-0.5177070091416596,-0.19218564091616203,-0.7329231616636844,0.03738325703535384,0.8720372693567368
tonight,0.3131983640895739,-1.0453086298769114,-1.136102777708949,1.2314746493046782,-0.3529563150838794,-0.1536588201070439,1.1433535293825337
too,1.0244168550159511,0.04273097977855486,-0.27901200329928527,0.6234246233001483,-0.502941446033,-0.7262932979237909,-0.18232571083857513
took,-0.6930165796485322,-0.17075086939849277,0.9132890683566511,0.6656567544570694,-0.49425249554568884,0.05666212528082225,-0.2775880035018213
top,0.6499471176711278,-0.6379810653441806,-0.4143245620172962,-0.2554479379970661,-0.5277397118612434,0.27202911738347113,0.913517042165187
touch,-0.8712853426000899,-0.5105052742137249,-0.671399047202107,1.1614106948459642,0.9083155244764748,0.14874756138909914,-0.1652841166956127
town,0.8017030267375542,0.16778669884735603,0.4292123968694475,0.0817538132355893,-0.09340373030915405,-0.8030634582165183,-0.5839887471642762
tri,-0.6985497542113798,-0.5271562487543436,0.9771650306002714,-0.870406413990372,-0.035570191780651836,0.9114727215861603,0.24304485655032215
true,2.9104086769937636,0.9769922334671809,-1.280476941672583,-0.1420245491539896,-0.08694782715120689,-0.8230387838336012,-1.5549128086495614
turn,-1.024421587815855,0.2150880466217592,-0.6755809771037177,0.9032553422027829,0.005828303188564101,0.8466740625564465,-0.27084318964997384
two,-0.07184741768214918,0.7476252136164259,-0.23523569574601444,0.7527720559790565,-0.015006198850799962,-0.33159652986612337,-0.8467114274503955
uh,-0.6523101936921067,0.017236957128693896,-0.4155175473423054,-1.0565462301100892,0.11900991073413622,1.7568195969109501,0.2313075063707097
under,-0.10938237398413414,0.21619231449923018,-0.7682343716780291,0.05116628292116775,-0.49229056828908985,0.14552251655643583,0.9570261999744222
understand,-1.221629451605596,-0.5649835209910647,0.7038469997494422,0.2934441120658822,0.9049989003297295,-0.374287623404027,0.25861058385563507
until,0.1411205755768052,-0.7317552646980828,0.049348021801606315,0.54001945310176,0.40862268622220993,0.001128141864965581,-0.40848361386926135
up,-0.5270433659438013,-0.9921059906457695,-0.8603424765634662,0.018568479490325418,-0.8993981098882246,1.0168787736188716,2.243442689932068
us,-0.6980721311920888,-0.8389238908983881,0.6071435388277188,0.2096843534968365,0.18999462951948404,0.19143604569550976,0.3387374545509344
use,0.23772476700248113,0.0881717823032563,0.6520139016234835,-0.050592685581362526,-0.2734673603251909,-0.23088890880242166,-0.42296149622024654
veri,0.7991785800430925,0.7421871778328397,0.69768140294288,0.12253918718155077,-0.19837273708329917,-0.885211520926633,-1.2780020899904356
wa,0.16251333554824587,-0.18016796476760105,0.06602771022804181,0.7233691509136361,-0.5593200120731013,0.01786919423211623,-0.23029141408133819
wait,-0.28009903931472724,0.7866754461811606,-1.7088303196974013,-0.11640868085162372,-0.19011727751007088,0.7255792408477194,0.7832006303449405
wake,0.7377625574806607,0.2739643740328291,-0.9211918887974352,-0.0182449279417334,0.09904417277242282,0.10582592945731738,-0.277160217004061
walk,0.654899531483158,0.44858420041945396,-0.48193345461972065,-0.0031795115920847834,0.4289976673971436,-0.16385150927485012,-0.8835169238130999
wanna,-1.4504118382877582,-1.1715386610456864,-1.6210602566617949,-0.24909855596597136,1.733652312993051,1.218436497363612,1.5400205016045492
want,-0.927930194821056,-0.8622704332301765,-0.2767807219681807,0.7459624189159471,0.5459461817022366,-0.12247904581759873,0.8975517952188264
watch,-0.06785937776756754,0.33160849021345,-0.8210419567961187,-0.27214551080035126,-0.35730799581031475,0.8012909824727912,0.3854553684881194
way,-0.08986614859234002,-0.23163393065584853,0.14493472009268749,-0.8366783512743154,0.873883972171485,0.2575524989515898,-0.11819276069325826
we,-1.7902716533906913,-2.4455030262113144,-0.047380235590568504,0.5330620065651546,0.1756006055315502,0.5373905744992623,3.037101728596619
well,3.366193439570963,0.9336719913507585,0.12828522806254616,-0.8250126765478598,-0.7218073936383669,-1.0606557862101964,-1.8206748025878516
went,0.5269989359532895,0.3528552856358496,-0.3624840129426742,-0.40297983180676383,-0.22721833766879335,0.17315817165136796,-0.060330210822274126
were,-0.5903533166850501,-0.7292229609314661,-0.22395652090268944,0.12481750355298951,-0.06884459805354318,0.0817155406948827,1.405844352324883
weve,-0.36220947616353416,-0.6521172579704746,0.9712157784906825,0.013535867277964287,0.8749495190264888,-0.6194313387771339,-0.22594309188398998
what,0.05336454228028069,-0.003841985723278279,-0.7038439298131224,0.17386121716853742,0.2619403688497341,0.8067117904696216,-0.5881920032317683
when,1.3480344608051231,-0.2505674383549873,-1.2258894514062169,0.09156529533807971,-0.4384433987308695,-0.5738419239103006,1.0491424562591651
where,-0.2911629244744762,0.3698176939765188,-0.037016291108476124,-0.4197123281869576,0.04953577063553541,0.6228259763137785,-0.2942878971559235
whi,1.1341449635957164,-0.48912278040535884,-0.9308076982664616,0.41654512744953903,0.25763132635443015,0.3597526555554287,-0.7481435942833002
while,-0.02862550636352567,0.4267022992084976,-0.15566051430330707,-0.304310742315701,-0.35949851796957044,0.761251908204301,-0.33985892646069604
who,0.11160984385748451,0.08704493809257915,-0.3716757610367951,0.14571310638192017,-0.34298973440849606,0.13303038436102524,0.23726722275228404
whoa,-1.0194536824789042,0.006613105696411615,0.3636439187517697,0.5039588677243372,-0.340769017514562,0.7123672596266519,-0.22636045180569261
whole,0.5334051194219604,0.35310599152479494,0.08835750577319458,-0.6542733607666774,-0.4616518788962486,-0.08305215278258611,0.22410877572556248
wild,0.2145656907192281,0.8374303077103592,0.20404359471045655,0.45796886288192645,-0.46817334561285623,-0.8179567349597603,-0.4278783754493518
will,1.0086453507249673,-0.5115886006797239,0.0818670428764965,-0.026990323929408786,1.0669121155438097,-0.3619103530485139,-1.2569352314876234
wind,0.21618852616576273,0.4371922079073591,0.22380406983843787,0.4295456450246105,-0.04319583209417368,-0.7723942508291443,-0.4911403660128508
wish,-0.08042342592090233,-0.09431958788157106,-0.28328127531892616,0.10527661995427619,-0.6380086762835928,0.3133358608352849,0.6774204846154301
with,0.3232033702675248,-0.29262545630068654,0.5422748157934991,-0.07215527160631598,-0.34143823017256186,0.20875349846095695,-0.36801272644242067
without,0.10745026409738709,-1.4654530868144564,0.8054706090126242,0.043097059577857366,-0.24647969226369346,0.07592879928106967,0.6799860471092092
woah,-0.0011982426188681262,-0.052088664626197836,-0.8503141075218243,0.029683393851488323,-0.7159164962421919,-0.19058391909903158,1.7804180362566315
woman,-0.5799248173844151,1.0444158898946054,1.126573059583574,-0.5274929532882315,0.48963478497543905,-0.3345275951221428,-1.2186783686588347
wonder,0.5477781877371882,-0.7292722319710557,0.2755904225052323,0.5148785066994999,-0.16847819615836407,0.7759719329019433,-1.2164686217144371
wont,-1.4442188393153477,-0.3364440975027506,0.3919363270006748,1.0545800757786792,0.6672910473148068,-0.25746347771894007,-0.0756810355571256
woo,0.26312579128218827,-0.8048912343012254,1.492012524074712,-0.6122047010975616,-1.053815817592039,-0.4724260884075788,1.1881995260414981
word,-0.773093029833274,0.3357242501844955,-0.7585797213910529,0.4686036276155667,0.6841650258314282,0.40674167782483106,-0.36356183023199223
work,0.1437199035356103,0.2014318873740149,-0.45055252685127395,0.2822471838138627,-0.6482013179918843,-0.16399478171712337,0.6353496518367934
world,-1.0958439269729272,-0.32784817843747366,0.7130823852744923,0.41839366262079397,0.7177472520725522,-0.228893068397036,-0.19663812616040557
worri,-0.5435524023662421,0.10871267286082179,0.13182309441779502,0.7296905727566539,-0.04752646205308711,-0.10243172863633013,-0.27671574697960993
would,-0.47695062459850596,1.1681162780731553,-0.36390910986839237,-0.5165727459388233,0.4980436680923374,0.059355883621175845,-0.3680833493809582
wrong,-0.8173927031322731,-0.5448620951343288,0.3119214477149651,-0.22549846116237543,0.707111306705474,0.15131442766134762,0.41740607734718854
ya,0.03581526796839266,-0.3285070515736088,0.35580273843768856,-1.7905068075050783,0.8241660861123704,0.4662046794973006,0.4370250870629243
yall,0.19837617572303204,-0.02425158916063807,-0.7552552973175222,-0.7048816706948415,0.6319799523237188,1.3994903214049441,-0.7454578922786895
ye,1.4918718398742328,1.7790050671402116,0.9545010378299675,-0.9085075962290272,-0.8810332854691728,-0.7425831692209122,-1.6932538939253077
yeah,-1.0718603087896421,0.4848080643304511,-1.1206398045616803,-0.6958230516601596,0.765607676585997,0.12593881090382997,1.5119686131912071
year,-0.1804103394376336,-0.24995346817535344,0.47698419958809657,0.43719217912236424,0.2118942161934049,-0.5563132795045341,-0.13939350778634416
yo,-0.18109258938807826,-0.9425993436378356,-0.8466722369098159,-0.6884992471347744,1.2087149623458073,1.220489171055533,0.22965928366917418
you,-0.4693475455159901,-1.5503432625494573,-0.16805676515433374,-0.02316457932106131,0.08523837882712183,1.3329398749525996,0.7927338987611048
youd,0.10289881345839672,0.12025608270872289,0.8428967731677911,0.3457956236491638,-0.18422111880812042,-0.5325409454829714,-0.6950852286929846
youll,1.265685866815858,-0.027363362969350876,-1.0265146197488262,-0.6877911901933765,0.3389354924583927,-0.15088317859266917,0.28793099222997753
young,-0.2504963836481172,-0.4717906443947956,0.9645956115565101,-0.12355421827327459,-1.1224640514760833,-0.5729109020194759,1.5766205882552387
your,-0.26961802884397273,-1.6147107856756662,0.025797409210939936,0.1541849828817197,0.4261834517172919,0.6934351599064367,0.584727810803258
yourself,-0.6187509083814425,0.03982799706905476,0.6105565362836838,-0.40563602578904023,0.009216562312410092,0.30119074463586143,0.06359509386947262
youv,-0.3381075423394424,-0.13010847017518984,0.5735215250071061,0.4661060400139527,0.3858768516561273,-1.0133889088426518,0.05610050468009038
