,50s,60s,70s,80s,90s,00s,10s
how,0.04180443842120496,-0.0033620285805712096,-0.010940775359100135,-0.019584804099618377,-0.007170186159393548,0.024905548941213128,-0.025652193163726463
hurt,-0.6615825284789515,0.07105769404501022,0.07269876858716356,0.11603336777101352,0.12808159690666351,0.13543975663053506,0.1382713445382375
id,0.09680660575462458,-0.04579719416000962,0.05147127841757308,0.032686601313362776,-0.03144708052799144,-0.07101209562089048,-0.03270811517667937
if,0.007029910550472431,-0.024672012552718114,0.01403014995779362,-0.014495077342567119,0.03129193487107502,-0.023352653457492156,0.010167747973455968
ill,-0.0030972603916311135,-0.030114036206419007,-0.01231906644189072,-0.03290406598852802,0.03424000327783104,-0.009596594686714128,0.05379102043736077
im,0.007320612464289984,-0.060421526528365146,-0.06715708592899594,-0.00012924706431530512,-0.004802542198496193,0.056837955538506686,0.06835183371734148
ima,-0.8286171946005241,-0.03114168338198834,0.054414708749234784,0.1805032284339515,0.03001609675310099,0.3421669668124345,0.2526578772339753
in,-0.031876208177155516,-0.01604529936369636,-0.00969301908331945,0.01991603388389667,-0.014543222583073745,0.0278058931671874,0.024435822156160573
insid,-0.3350014886941672,0.06546684043337968,-0.02834073944263873,0.07539492873412122,0.2114387480083763,0.053877648504692975,-0.042835937543789074
into,-0.35666176428508434,-0.12391829684938725,-0.04230700587243466,0.16904123422954626,0.14432153103035872,0.0962379801905502,0.11328632155635479
is,-0.057869261932950264,-0.03402311754636419,-0.011576815572905597,0.027293620857993483,0.04993047197265588,0.007980983429727351,0.018264118791845262
it,-0.09842159089313142,-0.040474400918387145,0.01242544414174569,0.022565079672052346,0.03320760646167559,0.033759388038537425,0.0369384734975298
ive,0.004137612333542017,-0.024667179147416007,0.005049377301331708,0.06604288465243101,0.03805095475475821,0.0011515802968671233,-0.08976523019148105
jump,0.09718399182451992,0.026163478102452946,-0.24949307058065104,0.06772909506026244,0.037435630887763,0.012749202553518305,0.008231672152144084
just,-0.022256337507167243,-0.01033713358223805,-0.02782885543086088,0.0511184340811167,-0.04638721741713709,0.019270919541429125,0.03642019031485806
keep,-0.0644501009533428,0.0070650342374565306,0.07217610698360594,-0.01660203889932937,-0.02570233531755371,0.04869107954628812,-0.02117774559714947
kind,-0.40504118866791206,-0.0728234880258053,0.12049766940689632,0.13539146111596773,0.09761648888051414,0.04685020477776752,0.07750885251255604
kiss,0.2283833448797471,0.08239488501456017,-0.10178650610744139,-0.14211466876726253,-0.0002956653837305055,-0.01891584128910879,-0.04766554834678042
knew,-0.25139856082833933,-0.0061875377003676214,0.09527248650892754,0.07397780864351222,0.1580285874198224,0.04817115106126,-0.11786393510477396
know,-0.0980996333732381,-0.011539897335324956,0.0030904988835324253,0.004654139744722211,0.008832202175455278,0.049556487021112636,0.043506202883715234
la,-0.024201914030917968,0.010736009164302987,0.014382135114137499,-0.01927034616890884,0.0030402884232002556,0.006760403010102638,0.00855342448810471
ladi,-0.19695408753513566,-0.050996815920441904,0.2072888006319622,0.13790194856431817,0.0013564884762875197,0.06022019326357918,-0.15881652748049857
last,0.05631465784955973,0.0671268502379747,0.0028363057544577653,-0.08455155511018343,0.0002562528832296844,-0.03532743961013921,-0.0066550720049459965
late,0.15488252201301145,-0.15355087405342596,-0.018315117770427138,0.0168638813506819,-0.0674820529064484,0.11090433786666508,-0.043302696500048775
lay,0.010523656431912904,0.06206233225002869,0.06757048537725423,0.032573329790975304,-0.06598554794922998,-0.014552532139653252,-0.09219172376128532
learn,-0.46879944450392386,0.06988408163313843,0.0024057266672547917,0.14893516470013368,0.040322695803785974,0.00665454366026133,0.2005972320393908
leav,-0.2035852533148701,0.09301455784914557,0.004308168856565055,0.071228042928609,0.013346219403044939,-0.041195251983397255,0.06288351626088509
left,0.21310187230777564,-0.19072320657885414,0.09909881051627395,-0.10435697385971059,-0.10534852733169592,0.06737975860417987,0.02084826634205815
let,-0.13859895544405879,0.004356156357026955,0.007266651606257675,-0.007137966725919363,0.02641270820770786,0.04580329316409067,0.06189811283484477
lewi,-0.1890631017196889,-0.15471920087235963,0.08899938574450447,0.07549147839759877,0.049557680275555856,-0.09687477994903468,0.22660853812348933
lie,-0.10060982009228206,0.04122400774007554,0.009530841329676083,0.03941125334736741,0.03741269477323841,0.0016724186272188506,-0.0286413957252984
life,-0.09150716646717438,-0.09574935833338465,0.04190969093084583,0.02829126829645146,0.03939389490653319,0.05146713126797606,0.0261945393987218
lift,0.010678874931570324,0.13468582596182818,-0.11134268710768461,-0.05043119257380398,0.10296076934131658,-0.051930689915091505,-0.034620900638106994
light,-0.25366865021798707,-0.028648213231276528,0.021754521871239833,-0.036271122292234295,0.0498954488797926,0.07429028610748388,0.17264772888291904
like,-0.12443948477196427,-0.02281821776853328,-0.014201490810767738,-0.012797740833422314,0.013996101595476582,0.06193272571695282,0.09832810687226089
line,0.08176315486011786,0.176501469408289,0.18057393231156527,0.054174457036879044,-0.178119561498197,-0.06424536476270394,-0.25064808735605826
lip,0.6101732303314157,0.00995737505931407,-0.33718426183805433,-0.2026795923450951,-0.6728264629963353,0.3201777709348222,0.27238194085401146
listen,-0.12386489551906153,0.04777576100687007,-0.1351577684507384,-0.011146041426847782,0.07987818823940947,0.08856223312272303,0.05395252302764011
littl,0.09024005931247056,0.048530480674287516,-0.06176138687372414,-0.006942974345005869,-0.03329610113409418,0.000893195345824917,-0.037663272979754116
live,0.06767660002780027,-0.056100725381819046,-0.012596191815915364,0.08818190765253679,0.04942016172082611,-0.07763741086285378,-0.05894434134056875
lone,0.028596193389104022,-0.019098434035354293,0.06593962392137444,0.020205888338355203,-0.012828310077466197,-0.015037289600370546,-0.06777767193563233
long,0.12276807771110246,-0.0025038639324854286,0.010267251947742648,-0.02250888637331851,0.034964613137804176,-0.07909601252573199,-0.06389117996508249
look,-0.22202185412583123,0.04918587982620307,0.00536303872399551,0.07100152970133757,0.02956056338412353,0.018629172446581754,0.048281670043613306
lookin,0.11266657797934589,-0.4695452180367876,0.3246672871982888,-0.3183083381104223,0.11038230994342482,0.29075554050555064,-0.050618159479480236
lose,0.1632357192752253,0.02120517357630458,0.04123135344181529,-0.023999832508631868,-0.14755833659565112,-0.115919063756723,0.061804986567665775
lost,-0.21142054802060303,0.02300335487807273,-0.11782622628218861,0.11159474022412721,-0.06802650016366392,0.11693100157996505,0.1457441777843457
lot,0.3670367345798284,0.05303444383189143,0.08794663405196317,0.08267376519958955,-0.31837348250529746,-0.21150329350946526,-0.06081480164846821
love,-0.03791991231108196,0.01008847033002073,0.03483930469519632,0.02852322553029335,-0.013702546477115067,-0.021595704946057576,-0.00023283682123826234
lover,0.1508537722410637,0.0647403412992383,-0.016568871647007974,0.09507088591211937,-0.014575674523729758,-0.1767782014854696,-0.10274225179619455
lovin,0.013067202822334721,0.04355448787825642,0.04830751962074087,-0.007973275733298583,0.0730235804822474,-0.03471420710199536,-0.13526530796829864
low,-0.07079738680442468,-0.1092593257770742,-0.012375418970713927,0.06188688139937799,0.022074579784201298,0.0435595653335511,0.06491110503507101
mad,0.05684267230351097,0.05098728612975585,-0.164647501634935,0.06858335174089883,0.03702594517412243,-0.04932539491377885,0.0005336412004289343
made,0.18900339144229,0.006494590131146425,-0.026746299972510226,-0.04780067102818273,-0.08035333298800544,-0.09178648414487872,0.051188806560203
make,-0.08154144153279615,0.058920729655335534,-0.030610322080858496,0.03392671415001031,0.012366865737013913,0.03718283113114039,-0.030245377059816374
mama,0.005917517544597089,-0.04550406216667288,0.06380393311225147,0.002792704952687677,-0.05671867621526189,-0.002855446704059517,0.03256402947641995
man,0.02598156301959338,0.055156664351974485,0.0409915062555253,0.019783368927519116,0.06800619151241549,0.01941390159566946,-0.22933319566269708
mani,0.3844412989143746,0.07589237470090521,-0.001847599295904154,0.029798083345246466,0.011000858017479747,-0.10539954954837842,-0.39388546613384373
matter,0.07326097658265941,0.06789300225428709,-0.05279997739707649,-0.003922902452739357,0.015595879574903552,0.06464608075115723,-0.1646730593132087
may,0.21993830298343225,-0.12157256868668166,0.04548751248938716,0.05519406438659561,0.011250648513579112,-0.17271381184827814,-0.03758414783803226
mayb,0.018463238709929514,-0.42538583296066335,-0.0445156223515985,0.14382907897496333,0.006163835826715065,0.1292615112983008,0.17218379050230254
me,0.06064675801839841,-0.03348980296090162,-0.012307895204649321,-0.03182012112270058,-0.012990990871771246,0.0132234039085914,0.016738648232980383
mean,-0.02367499497870737,0.050641694729907094,0.08187558861367812,0.0078113753378061404,-0.06896538227017136,-0.07429664102540258,0.026608359592846822
meet,0.11784428298100887,-0.05318346637728262,-0.0007846489009715216,0.020481755886134836,-0.2250237169205692,0.06924620121326923,0.07141959211845765
met,-0.29893311974413994,-0.010315990832618515,0.24251425409642588,-0.19302113178659405,0.10098625775843287,0.11322338357482736,0.04554634693381433
might,-0.20518876594803864,-0.02602774200041773,-0.029354318061804423,0.09297107320034793,0.10389088671058097,0.022751660886438596,0.04095720521289703
mind,-0.18702094583241835,0.06960506022350672,-0.03924056837204625,-0.0025996603520848974,0.07061279932766121,-0.0004923781213883525,0.08913569312672702
mine,0.14889680661425495,0.05620449070265518,-0.034034776689289226,0.04395319167154614,0.003924225640011164,-0.12680688001024665,-0.09213705792901868
minut,0.23355669847631244,-0.10542915061218959,0.04723853102421168,-0.07678285681547856,0.038483216129190506,-0.07656644445821775,-0.06049999374376878
miss,-0.01769889489834995,-0.09126467710171808,-0.016366320201721393,0.06615194094279508,-0.05451944676438645,0.05064091031738587,0.06305648770597577
mmm,-0.635821662654789,0.10040412153793614,0.10186476548065482,-0.03560106759527152,0.12154158548178966,0.1851199149385117,0.16249234281111447
moment,0.17352149163321148,-0.3180635043421873,-0.04771354802700587,0.025387682486122547,0.004069903802100803,0.130112108874865,0.03268586557283306
money,0.21789966136366798,-0.2174909968518239,-0.03997980028332594,0.061893863688903906,-0.10296831583905026,-0.014801074374331053,0.09544666229594516
moon,-0.051817987329426905,0.2544119349570359,-0.0036751349069661264,-0.3147575992395352,0.04924489867315237,-0.1698535074576054,0.2364473953033595
more,0.11852526027205247,-0.10914940006134,0.002229904838733731,-0.009281768174423975,0.014300880126898192,0.034900665162056636,-0.051525542163972315
morn,0.24434148584813922,0.014194463501907574,0.033615135292564054,-0.04545831809445624,-0.014567027806273128,0.06518460694883635,-0.29731034569066755
move,-0.13939470436511,-0.1144923869293793,-0.05442403007497859,0.02817568840553685,0.08681316020957702,0.15060277710645725,0.04271949564785156
mr,0.10965304938589754,0.028117335121510257,0.01802306031337011,-0.07364301272344394,0.03782539402869545,-0.0037363468451472857,-0.11623947928081872
much,0.06708399414546207,0.0874541706904385,0.01945711828831911,0.0453622625205166,-0.015342697755324746,-0.022415348016352372,-0.18159949987304574
music,0.014458055181913666,0.07964978726751364,0.04616825243938602,-0.0709615104437716,-0.020245573341227653,0.06275721691870606,-0.1118262280225026
must,0.1756157618451996,0.1561905419073646,0.02662738063414515,0.13535048465891708,0.02042933109493723,-0.05547619287655742,-0.45873730726400763
my,0.023459594454471808,-0.0068133266610210155,-0.024848428609600785,-0.05844667287747632,0.0044155080935881965,0.019709879655502558,0.04252344594449872
myself,-0.07279416089989167,0.01734657503271889,0.005588340753601317,-0.05034766755226811,0.06043856625773326,-0.016723357537696708,0.056491703945781346
na,-0.006664515199843811,-0.006342225430770219,-0.0035237130518411593,0.004020322651160448,0.007757826289721684,0.0022976384490713507,0.002454666292492862
nah,-0.8124764825903394,-0.5044735781399905,0.04862499402920013,0.4170037044468035,0.1791100503302201,0.2674979164545556,0.4047133954697094
name,-0.05201746520533341,0.021000421713036312,1.6715662165326055e-05,0.0036358898075764578,-0.02781586679946102,-0.004907048896368278,0.06008735371839872
need,-0.3522181235696069,0.07186349519222121,0.05273909418590907,0.029740735776394973,0.04906745408409836,0.05804882262091171,0.09075852171012107
never,-0.009842832007133583,-0.1115974248591987,-0.04914366170574536,0.046515302706698215,-0.009935537988032992,0.022049564926958302,0.11195458892642852
new,-0.13532161056226896,-0.02454243017085028,-0.013500511204478994,0.04484466964834985,0.022002872364424973,0.0281409142822023,0.07837609564260306
next,-0.004191897114908483,-0.04086980885474451,-0.562965057379939,0.1478413547268679,-0.03153261778718729,0.14175513152155275,0.3499628948884394
nigga,-0.3145061005519233,0.1876220714977111,0.11494628749008495,-0.5106193646662187,0.37676519784962775,0.10545794670550825,0.04033396167530562
night,-0.067417411085187,-0.019624789474630363,0.030113926999467935,0.03587602727475541,0.010477402691029276,-0.0255646486331052,0.036139492227658124
no,-0.06575739617094442,-0.01002157959997826,-0.003796710589769133,0.0023730373136506434,0.010619112864624731,0.03392653070615496,0.032657005476240626
nobodi,-0.21854317070369886,-0.008000036815999412,0.009662468390095571,-0.04171332802528335,0.13247809040839678,0.028364482997589046,0.09775149374886279
not,-0.11031535437544439,-0.007789752273950311,-0.026957296847202453,-0.039061527182737255,0.07152454399250813,0.07026857366237656,0.04233081302441115
noth,-0.27339955065468896,-0.10474861755272151,-0.027384917271255284,0.11377970499493531,0.11041518010305743,0.07411898295052716,0.10721921743008017
nothin,-0.09285473544257096,-0.13864779028303742,-0.05283424487419459,0.13999774474997095,0.10733452219246742,0.036181613162078914,0.0008228904953301728
now,0.05132346861913779,0.0422339713539924,-0.029987431427149287,-0.03155596883368219,-0.03427389088564404,0.003943395781595829,-0.0016835446082314653
of,-0.026066998536355808,0.013633503290286555,0.009220028976429567,-0.003535489631412758,0.031035778073725588,-0.014653117152341424,-0.009633705020321294
off,-0.12027210336655586,-0.014778171242440583,-0.014008912880075998,-0.10899261458166735,0.0468978479100593,0.08357326888517581,0.12758068527547195
oh,0.031677373316033944,-0.014326292851259264,-0.018206621790735712,0.008650726596611102,-0.01677470128817068,-0.0071387833948295685,0.016118299412314307
ohoh,0.06483595735781598,-0.8392257916283067,-0.49299841165852915,0.15159733899253877,0.24304763478230568,0.4302127729574468,0.44253049919674703
old,0.12596675956059492,0.0604312482495871,0.01319039089618457,-0.08101611608805387,-0.08570585079309624,-0.07776085411937596,0.04489442229411928
on,-0.05253237784183405,0.028681493928229752,0.019083464654077637,0.021472020319881567,0.008243167942995148,-0.020996285378897896,-0.003951483624408125
onc,-0.047300588646341096,0.1698597059515866,0.022133914125721136,0.04887269089307226,-0.22040825081836046,-0.01005642410810729,0.036898952602384724
one,0.01531421204008815,-0.019527608809522565,-0.025438114055878955,-0.036176445143362226,0.02423670791560523,0.03112589255804034,0.010465355495038213
onli,-0.0202713536350208,0.013559980281915952,-0.027739255746126342,-0.025701877432152975,0.036181633446517446,-0.0039128269036797746,0.027883699988550857
ooh,-0.10991958607826435,-0.0007526880337839296,0.03818072286025848,0.01949645613847773,0.025119022268752882,-0.011170197190402582,0.039046270034954964
oooh,-1.2053108129878234,0.25962630335842196,0.22264165175916556,0.20264548506018157,0.1948534113468888,0.19164430276114108,0.13389965870201817
open,-0.25143444006537113,-0.2675171052684188,-0.33713928576184615,0.2291530545538239,0.19364092141202421,0.24132190730557523,0.19197494782407218
or,0.21115414722786674,-0.11043574551477504,-0.16378126956062886,0.005311856668401588,-0.018179224157274156,0.11383036012302047,-0.037900124786627645
other,0.08725810360951201,-0.11245386251122666,-0.11553356253085942,0.03926772370739928,-0.08750111140221055,0.1387960883089169,0.050166620818430784
our,-0.11066463467167886,-0.040747203123785235,0.0002616441930993352,0.04881375291054162,0.04033135970665284,0.022252766237423387,0.039752314747759275
out,-0.022390795763100345,-0.011965022345245303,0.0002265683122475243,-0.01227907246178488,-0.043124754666751745,0.03144165424228119,0.05809142268236171
over,0.019960002961947537,0.003294146092676797,-0.015608432633012502,-0.03581829262668207,-0.03301081723542224,0.049078582992378064,0.012104810448100982
own,0.015349346301220203,0.0019612627063815536,-0.016948526737299623,0.059765469573986076,0.0080846995540311,-0.010622791410762621,-0.057589459987527
pain,-0.3199499776782703,-0.11937122510500517,0.009872354322252851,-0.029412461333947426,0.33638257274003797,0.07897301339548739,0.04350572365955828
part,0.015924593537511272,-0.04954070236662089,-0.1315451970446045,0.14444252727825146,-0.03943229695409266,0.12583787493112708,-0.06568679938155762
parti,0.10932883982116295,-0.17412660908178929,-0.3874837666028387,0.1814871694550617,0.138058721087085,0.07311046544709965,0.05962517987400639
peopl,-0.004062021058891301,0.09212443460085468,0.07217349002880408,-0.0023356462556861236,0.016057482779912036,-0.05821281534748408,-0.11574492474749423
place,0.12218110838697252,0.0767019094826838,-0.0971723008534082,-0.09208958089580654,0.019458642156819708,-0.042661154382546,0.013581376105242057
play,-0.3125620830507017,-0.02094530559546934,0.07896149071578931,0.11147713513411657,0.09940117878628986,0.02980164511410282,0.013865938895791385
pleas,0.05336637516848072,0.07181213585269561,0.05553134827654688,-0.02981697814889523,-0.013965729103334056,-0.0680749067829959,-0.06885224526249424
pretti,0.16868289615158244,0.0409296228328039,-0.1591735185057321,-0.09422309873819897,-0.02785267002320892,-0.024807888921074425,0.09644465720388748
promis,0.07716801258101345,-0.3334279775307233,-0.041718943984856455,0.050670589208461604,0.12375012169648476,0.10500645888955869,0.018551739140007784
pull,-0.06819395429366625,-0.10090688266570802,0.12181008084534405,-0.15923919032602069,-0.08826325395117895,0.06046625321254263,0.23432694717865546
put,-0.05101867611484123,-0.025245769978001525,-0.06536277694189714,-0.026061410370688626,0.04986715005646749,0.0388442456003893,0.07897723774853388
rain,-0.015430553693816716,-0.0732030263499663,0.0026085025237813195,0.08366844471549739,0.022377498420064385,0.039019059229834265,-0.059039924845372994
reach,-0.44483487386994724,0.14469314625701113,-0.009940432980073462,0.12251866812876881,0.09824881118053076,0.11366514141181974,-0.02435046012809564
readi,0.03306759391498358,0.05051805954731394,-0.03771111166461248,-0.07727911551520636,-0.05257107993401879,0.0225884882742919,0.06138716537726661
real,0.0018935433274197592,-0.056999824748965255,0.017448733669481246,-0.010554380949417734,0.06618971597355873,-0.00597763801658622,-0.01200014925551134
realli,0.09383672551930823,-0.05372850010887523,0.010315249986300996,-0.08085637333677935,0.016518927027743168,0.022509981367798047,-0.008596010455480708
reason,-0.48986296392468626,-0.007125802210049809,0.13348309254550655,0.0012450077112902142,0.19230389479788917,0.1456083946843841,0.02434837639570781
rememb,-0.19580062369837795,-0.036285981799117906,0.03918580915783755,0.07899355268407134,0.1035785976600688,-0.08273979480844536,0.09306844080393177
ride,0.023841269653154064,-0.06694115547198226,-0.1018218043384447,-0.005902177470461918,-0.0024595468076308758,0.07750208193923273,0.07578133249612627
right,0.0661024970907208,-0.026584272886966,-0.010888181444838375,-0.0014146631026285199,0.010071593214616849,0.0049096274544765195,-0.04219660032537591
ring,-0.16744024399450383,0.05646522007734368,0.058817423032158055,0.08699833269213159,-0.006994408689956942,0.11588112242452919,-0.1437274455416854
river,0.10573567898751834,0.0320208440632776,-0.02621803234688593,-0.072075659561927,0.007083404664542982,-0.03027989477856332,-0.016266341027998423
road,-0.41487296495749776,0.12371160592551697,0.01601231812831285,0.017056327743305254,0.13890993687045708,-0.11716449908231855,0.23634727537219288
rock,0.04476212877736564,-0.02277328232590078,0.017257295607311294,0.0012523697047599153,0.02803394060075628,0.007850110304241247,-0.07638256266854145
roll,0.08243032142614384,-0.0027711566786081227,0.05299435286694393,0.011434643286634332,-0.08973702423582092,-0.0630731576969876,0.008722021031657996
room,-0.11066965801837689,0.025037250491112856,-0.045282467915172854,0.11037286977797268,0.06556450221355646,-0.014005532720830273,-0.031016963828234503
round,0.027825059416561958,0.06920879055809585,0.016402047269900643,0.0653762009986467,-0.07669952067493904,0.03850115284560367,-0.14061373041388936
run,-0.018730163821977588,0.021418535981181878,-0.013012129581653643,0.023491198049592307,0.030068455433245288,-0.04965778679538373,0.006421890734990841
sad,-0.11847799807028109,0.047488307617644186,0.18437053062102435,0.1107918381181734,0.06093799247416333,-0.1759668390446855,-0.10914383171609912
said,-0.01695509237424982,-0.06500438671820848,0.01491534812873799,-0.0399478284308249,0.03146029904324643,0.03895796742028729,0.036573692930998894
same,-0.13596696221662222,-0.05627054649688428,-0.041409430245620826,-0.007543053362144762,0.04633808856331982,0.12029337051767855,0.07455853324025985
save,-0.24237547440182858,-0.017476290138461675,0.003198928021550103,-0.01681109766294083,0.1207523341320894,0.10488679057169294,0.047824809477875665
saw,0.09509881389534293,-0.07083380376394134,-0.1286470062169008,-0.08731386968229796,0.10265900609491205,0.02058495728317659,0.06845190238968227
say,0.008451580338429885,-0.047136052411526276,0.01588801758345617,0.013144057991782703,0.017717537449240782,-0.0331703849332674,0.025105243981871632
sea,-0.028059238807187598,0.11955691111572607,0.008087771109247095,0.013056816643258036,0.10105692036300623,0.12768932401874394,-0.34138850444274865
see,-0.07326404243096407,0.014132180517079027,0.03708082122202752,-0.019122112937334367,0.03507385536561898,0.05382960538313392,-0.047730307119591454
seem,-0.025591212719175777,0.0444815740328415,0.04622612303656842,-0.03100705745660378,0.09278374331926446,0.14625246979055265,-0.2731456400032998
seen,0.013793554831417063,0.023846372914602964,0.14838905446612918,-0.13396543331533367,0.05629273258829656,0.047886488441645156,-0.15624276992674507
send,-0.18729904347969029,-0.009023552564918016,-0.004453347500834013,0.02393915657341772,-0.024142929345414867,0.06292063202761668,0.13805908428978106
set,0.2033700236628752,0.10970437849768376,-0.10342154241177928,0.011275045285358255,-0.016296993096111434,-0.1876622614929984,-0.016968650444977394
sexi,-1.15050058355228,-0.8249232895000541,0.3221407277026082,0.3094750562329606,0.483237988020322,0.3978751755924348,0.46269492550368185
shake,0.23724141287042677,0.07527969934044626,-0.1909998914572695,0.013793637726999259,-0.015054385989138542,-0.059864038916657716,-0.06039643357481804
she,-0.047715378804755064,-0.0409521522251773,-0.01500969735969379,0.005865661562038916,0.03818906752664587,0.05996991630376456,-0.0003474170028640159
shine,-0.07511161100235987,-0.169852074195884,0.050547477428894885,0.12869768426961997,0.101493347585222,0.034172116535758267,-0.06994694062127298
shit,0.20807133840017988,-0.048007553173475034,-0.513480609499437,-0.10190956036382155,0.051396144421657346,0.24860714970191874,0.15532309051300563
should,-0.06634530304883494,-0.1984560490346523,0.08739924673638151,0.07800409765841076,0.041245286237225225,0.022761462984917564,0.03539125846655704
show,-0.424871643398133,-0.04170173130391032,0.1439961264566413,0.039272166694563536,0.12225455751878546,0.07761667579871494,0.08343384823335027
side,-0.19895490098247476,-0.08153727731864774,-0.02899753257981375,-0.03688030872643241,0.10118764944316612,0.13040019426623178,0.11478217589792356
sinc,0.5240655034690067,0.23159491327064088,0.0805653455905683,-0.12846435006059007,-0.03893209595362575,-0.22432816858053442,-0.4445011477355352
sing,-0.07205075698750317,-0.06700107592037553,0.038427332722439575,0.0320055165315344,0.011932550288531274,0.008486727165266635,0.048199706200144854
sit,0.20890593649873684,-0.17677641428013047,0.06825285694434424,-0.13241661832461257,0.09923184792617379,-0.06934111538235498,0.0021435066178299702
sky,-0.21937743708672838,-0.0019975109688450603,0.1974604901044344,-0.2536565600909627,0.134253746148721,0.10661196545109183,0.03670530644229206
sleep,-0.32344079548286536,0.08030149672541294,0.07332938857428593,0.11689175367080501,-0.008669351349463335,0.042421772324948495,0.019165735536847636
slow,0.36173840659449535,0.09417364881954106,-0.1347994785997311,-0.006506076125472018,-0.08855207092897796,-0.06779233847013762,-0.1582620912897738
smile,0.21079766262242888,-0.04191842690357759,0.03437107262649735,-0.07550622998541676,0.03412542939572635,0.05207928669688485,-0.21394879445255782
so,0.005582047177398006,-0.06742221168171822,-0.04527967970317199,0.017436546935806867,0.007472313245485018,0.057588814113861166,0.02462216991238918
some,0.04403290291465407,-0.0236565752311604,-0.011770137976971394,-0.00019686436009401227,-0.008819390091325874,0.04053254536831801,-0.040122480623392576
somebodi,-0.1403579880321895,0.03524676194470852,-0.013181984973136895,0.03112904292616946,0.03156544643695756,0.03512646907311645,0.020472252624382244
someon,0.2307180885645265,0.009531119961658603,0.03939164904290627,0.010714435907068647,-0.08782402860460221,-0.1400335220732876,-0.06249774279823842
someth,-0.14104240174925967,-0.031693744068343924,-0.04033563931684191,0.04468229423186924,0.06010946592372871,0.09682718379266111,0.011452841186224944
sometim,0.04844033762759029,-0.20288075295321345,-0.07720737831504759,-0.011797257303780105,0.08536462853623661,0.12157877461139384,0.03650164779688398
son,0.040694266210062134,0.19794127403379239,0.2183063986797239,0.19521179207249478,0.05231256141681734,-0.2750159348339335,-0.4294503575789731
song,-0.14580393733302752,0.04271984987038937,0.11354001624128021,-0.19241430968204387,-0.06545914995710093,0.11236664906338244,0.13505088179718547
soon,0.35797350399068534,-0.058025939216440864,0.044849776137072875,0.11369466140986803,-0.01714013789293389,-0.14999011728555636,-0.2913617471426724
sorri,0.24864961799578314,-0.33576002140336064,-0.09271599978416739,0.004165771380478842,-0.19810435428252685,0.13281494929218818,0.24095003680165802
soul,0.20683726204828132,0.033873441040302286,0.09022170508325815,-0.1258506696406749,0.06473067442648332,-0.0033345077988853433,-0.2664779051586905
sound,0.02113398966003155,0.07469375189719868,-0.09749577941646283,0.005350104133932754,-0.05598305384876349,-0.002930608003834975,0.05523159557788783
spend,0.025236812743028574,-0.006021786994204743,-0.06548383957784996,-0.08010527393664683,-0.023629162373654325,0.15913256427998573,-0.009129314140700171
stand,0.024971254586076203,0.07484197513398444,0.03754142489392537,0.11607823323832205,0.0012706980701639504,-0.09550335299974393,-0.15920023292271648
star,0.17857485716792065,-0.06124814917732297,-0.008324002687497232,-0.1826997506558868,-0.035714439471742104,0.0633155945928677,0.046095890231630805
start,0.07337414003149964,0.05154346434700547,0.04526823825195427,0.0644905786594015,-0.11795906320259109,-0.056599487977100654,-0.06011787011014064
stay,-0.04639326410529561,-0.0470549347897067,-0.020061500464278327,0.00580065969548282,-0.024314583564192003,0.04447714158838679,0.08754648163964489
step,-0.1528104741275086,-0.01502972604386643,0.07008092128992677,0.1416431690049817,0.16959321186027584,-8.098105478347711e-05,-0.21339612092905197
still,-0.13747787593203636,-0.1523788915129233,0.08224856959742846,0.012702090564662748,0.0711245166685951,0.06551351163691457,0.058268078977383904
stop,-0.16131628332708225,-0.0031622186305176685,-0.016675628126395142,0.07057849996530946,0.03422798713692688,0.051151652221439234,0.025195990760331872
street,0.3046447877133171,0.3528522076643508,0.1612346360423276,0.21508764474657047,-0.2920228486764714,-0.2115197449213428,-0.5302766825688541
strong,-0.18891970531701566,-0.029427525959347587,0.04314426271207411,0.11668761460865192,0.22026444776923362,-0.11090531966950674,-0.0508437741440832
such,0.060872477920292586,-0.10547440721434004,0.009291209645047172,0.005002656292658236,-0.09099684612377273,0.08107170114895541,0.04023320833112373
sugar,0.16441830914351444,0.11348256060577819,-0.0195087779434095,-0.008876156875156069,-0.08903350569279199,-0.11376973842632303,-0.0467126908116505
summer,-0.5802882417594007,0.0677504392323697,-0.028435443767659094,0.19824200347400162,0.13172648173732432,0.06420520322345467,0.1467995578599861
sun,-0.03386242709277176,-0.06569322951787765,-0.014620176592210397,0.02583028156969672,0.005519547683262933,0.0092627219300846,0.07356328201981784
sure,0.13794465114138502,0.16172485567459646,0.17874084264437004,-0.04185265658432051,0.16760840726798593,-0.27300832082367577,-0.33115777932031193
sweet,-0.019854927106998654,-0.014235082577810873,0.0794371888148419,-0.10547667076785262,0.058218628002508176,0.03449711410177377,-0.032586250466442195
take,-0.05560582512452631,0.006752871905902335,0.05779755434469017,0.030514960584559575,-0.008752561196892869,-0.018146770851410275,-0.012560229662321537
talk,-0.03263872015323406,-0.12879656625830999,0.03860344040750356,0.08241564123741846,0.020948434009457836,-0.03471692136392459,0.05418469212106296
tear,-0.10447986344159191,0.09712703041513535,-0.026645767660472126,-0.05703907722961608,0.04101129620358505,0.05187037996184665,-0.0018439982488587727
tell,-0.0700678154460548,0.0495696170350112,0.01735268012373337,0.06105307116315447,-0.027536736605461704,-0.038276689335716416,0.007905873065380774
