,name,album,artist,release date,length,popularity,lyrics
358,Scared To Be Lonely - Brooks Remix,Scared To Be Lonely Remixes Vol. 1,Martin Garrix,2017-03-17,200624,53,"

[Verse 1]
It was great at the very start
Hands on each other
Couldn't stand to be far apart
Closer the better

[Pre-Chorus]
Now we're picking fights and slamming doors
Magnifying all our flaws
And I wonder why, wonder what for
Why we keep coming back for more

[Chorus]
Is it just our bodies? Are we both losing our minds?
Is the only reason you're holding me tonight
'Cause we're scared to be lonely?
Do we need somebody just to feel like we're alright?
Is the only reason you're holding me tonight
'Cause we're scared to be lonely?

[Post-Chorus]
'Cause we're scared to be lonely?

[Verse 2]
Too much time, losing track of us
Where was the real?
Undefined, spiraling out of touch
Forgot how it feels

[Pre-Chorus]
All the messed up fights and slamming doors
Magnifying all our flaws
And I wonder why, wonder what for
Why we keep coming back for more

[Chorus]
Is it just our bodies? Are we both losing our minds?
Is the only reason you're holding me tonight
'Cause we're scared to be lonely?
Do we need somebody just to feel like we're alright?
Is the only reason you're holding me tonight
'Cause we're scared to be lonely?

[Post-Chorus]
'Cause we're scared to be lonely?

"
359,Lonely Together - (feat. Rita Ora) Alan Walker Remix,Lonely Together (Remixes),Avicii,2017-11-17,179760,57,"

[Verse 1]
It's you and your world and I'm caught in the middle
I caught the edge of a knife and it hurts just a little
And I know, and I know, and I know, and I know that I can't be your friend
It's my head or my heart, and I'm caught in the middle

[Pre-Chorus]
My hands are tied, but not tied enough
You're the high that I can't give up
Oh lord, here we go

[Chorus]
I might hate myself tomorrow
But I'm on my way tonight
At the bottom of a bottle
You're the poison in the wine
And I know
I can't change you and I
I won't change
I might hate myself tomorrow
But I'm on my way tonight

[Post-Chorus/Drop]
Let's be lonely together
A little less lonely together
Let's be lonely together
A little less lonely together

[Verse 2]
Eyes wide shut and it feels like the first time
Before the rush to my blood was too much and we flatlined
And I know, and I know, and I know, and I know just how this ends
Now I'm all messed up and it feels like the first time

[Chorus]
I might hate myself tomorrow
But I'm on my way tonight
At the bottom of a bottle
You're the poison in the wine
And I know
I can't change you, and I
I won't change
I might hate myself tomorrow
But I'm on my way tonight

[Post-Chorus/Drop]
Let's be lonely together
A little less lonely together
Let's be lonely together
A little less lonely together

[Pre-Chorus]
My hands are tied, but not tied enough
You're the high that I can't give up
Oh lord, here we go

[Chorus]
I might hate myself tomorrow
But I'm on my way tonight
At the bottom of a bottle
You're the poison in the wine
And I know
I can't change you, and I
I won't change
I might hate myself tomorrow
But I'm on my way tonight

[Post-Chorus/Drop]
Let's be lonely together
A little less lonely together
Let's be lonely together
A little less lonely together

"
360,September Song - Indian Summer Mix,September Song (Remixes),JP Cooper,2017-03-24,215030,56,"

[Verse 1]
Our love was strong as a lion
Soft as the cotton you lie in
Times we got hot like an iron
You and I

Our hearts had never been broken
We were so innocent darling
We used to talk till the morning
You and I
You and I

[Pre-Chorus]
We had that mixtape on every weekend
Had it repeating
Had it repeating

[Chorus]
You were my September Song summer
I stayed too long
Times move so slowly
When you're only fifteen

You were my September song, tеll me where havе you gone
Do you remember me?
We were only fifteen

[Verse 2]
I hear that
Sometimes I think that I see it
Face in the strangest of places
Down on the Underground station
Passing by
I get a mad sense of danger
Feel like my heart couldn't take it
'Cause if we'd met, we'd be strangers
You and I

[Pre-Chorus]
Still, I play that mixtape every weekend
Got it repeating
Got it repeating

[Chorus]
You were my September song summer
Lasted too long
Time moves so slowly
When you’re only fifteen

You were my September song, tell me where have you gone
Do you remember me?
We were only fifteen

[Bridge]
Thinkin' 'bout you and me
Oh, what a melody
And as the years go by
You will still be mine
You were mine
OOH

[Chorus]
You were my September song
I stayed too long
Time moves so slowly
When you're only fifteen

You were my September song, tell me where have you gone
Do you remember me?
We were only fifteen

"
361,Chained To The Rhythm - Oliver Heldens Remix,Chained To The Rhythm (Oliver Heldens Remix),Katy Perry,2017-03-24,276968,49,"

[Verse 1]
Are we crazy?
Living our lives through a lens
Trapped in our white picket fence
Like ornaments
So comfortable, we're living in a bubble, bubble
So comfortable, we cannot see the trouble, trouble
Aren't you lonely
Up there in utopia
Where nothing will ever be enough?
Happily numb
So comfortable, we're living in a bubble, bubble
So comfortable, we cannot see the trouble, trouble

[Pre-Chorus]
So put your rose-colored glasses on
And party on

[Chorus]
Turn it up, it's your favorite song
Dance, dance, dance to the distortion
Come on, turn it up, keep it on repeat
We're all chained to the rhythm
Turn it up, it's your favorite song
Dance, dance, dance to the distortion
Come on, turn it up, keep it on repeat
We're all chained to the rhythm

[Drop]
We're all chained to the rhythm
We're all chained to the rhythm
To the rhythm
To the rhythm
We're all chained to the rhythm
We're all chained to the rhythm
To the rhythm
To the rhythm

[Chorus]
Turn it up, it's your favorite song
Dance, dance, dance to the distortion
Come on, turn it up, keep it on repeat
Stumbling around like a wasted zombie
Yeah, we think we're free
Drink, this one is on me
We're all chained to the rhythm
To the rhythm
To the rhythm
Turn it up, it's your favorite song
Dance, dance, dance to the distortion
Come on, turn it up, keep it on repeat
Stumbling around like a wasted zombie
Yeah, we think we're free
Drink, this one is on me
We're all chained to the rhythm
To the rhythm
To the rhythm

[Verse 2]
Are we tone deaf?
Keep sweeping it under the mat
Thought we could do better than that
I hope we can
So comfortable, we're living in a bubble, bubble
So comfortable, we cannot see the trouble, trouble

[Drop]
We're all chained to the rhythm
To the rhythm
To the rhythm

[Chorus]
Turn it up, it's your favorite song
Dance, dance, dance to the distortion
Come on, turn it up, keep it on repeat
We're all chained to the rhythm
Turn it up, it's your favorite song
Dance, dance, dance to the distortion
Come on, turn it up, keep it on repeat
We're all chained to the rhythm

[Drop]
We're all chained to the rhythm
We're all chained to the rhythm
To the rhythm
To the rhythm

"
362,Me Rehúso,Me Rehúso,Danny Ocean,2017-06-16,205714,76,"

[Letra de ""Me Rehúso""]

[Intro]
Ba-Ba-Babylon girl, Ba-Ba-Babylon girl
Para todos aquellos amores que, que fueron obligados a ser separados
Ba-Ba-Babylon girl, Ba-Ba-Babylon girl
Esta canción es para ti

[Verso 1]
Dime cómo le explico a mi destino que ya no estás ahí
Dime cómo haré para desprenderme de este frenesí
Esta locura que siento por ti
Con esta química que haces en mí
Y ya no puedo, girl, ya no puedo, girl

[Pre-Coro]
Nena discúlpame si te ilusioné yo no lo quise hacer
Sé que en el amor cuando es real ese vuelve, vuelve (Vuelve, vuelve)
Pero cómo olvidar tu piel y cómo olvidarte mujer
Ya no puedo, girl, ya no puedo, girl

[Coro]
Baby, no (Baby, no)
Me rehúso a darte un último beso así que guárdalo (Guárdalo)
Para que la próxima vez te lo dé haciéndolo (Haciéndolo)
Haciéndotelo así, así, así
Así como te gusta, baby

[Verso 2]
Sin mirar atrás, sin buscar a nadie más
Sólo quiero estar contigo, wouh
Si no te tengo aquí conmigo yo no quiero ser tu amigo
Porque tú eres mi camino, wouh
Y yo sólo quiero estar junto a ti
Nena, por favor entiéndelo
Sólo dame tu mano y confía en mí
Si te pierdes sólo sigue mi voz
Y dale tiempo (Tiempo), mami, al tiempo (Tiempo)
Que tú, que yo, estamos hechos para estar los dos
Y dale tiempo (Tiempo), baby, al tiempo (Tiempo)
Que tú y yo, que tú y yo
Estamos hechos para estar los dos

[Coro]
Baby, no (Baby, no)
Me rehúso a darte un último beso así que guárdalo (Guárdalo)
Para que la próxima vez te lo dé haciéndolo (Haciéndolo)
Haciéndotelo así, así, así
Así como te gusta, baby
Baby, no
Me rehúso a darte un último beso así que guárdalo (Guárdalo)
Para que la próxima vez te lo dé haciéndolo
Haciéndotelo así, así, así
Así como te gusta, baby

[Bridge]
Así, así, así como te gusta, baby

[Coro]
Baby no
Baby, no (Baby, no)
Me rehúso a darte un último beso así que guárdalo (Guárdalo)
Para que la próxima vez te lo dé haciéndolo
Haciéndotelo así, así, así
Así como te gusta baby
Y baby, no (Baby, no)
Me rehúso a darte un último beso así que guárdalo (Guárdalo)
Para que la próxima vez te lo dé haciéndolo
Haciéndotelo así, así
Así como te gusta baby

"
363,First Time - Gryffin Remix,First Time (Remixes),Kygo,2017-06-30,173440,51,"

[Verse 1]
We were lovers for the first time
Running all the red lights
The middle finger was our peace sign, yeah
We were sipping on emotions
Smoking and inhaling every moment
It was reckless and we owned it, yeah, yeah

[Pre-Chorus]
We were high and we were sober
We were on and we were over
We were young and now I'm older
But I'd do it all again

[Chorus]
Getting drunk on a train track
Way back, when we tried our first cigarettes (oh)
Ten dollars was a fat stack
I'd do it all again (oh)
Bomber jacket and a snapback
Your dad's black Honda was a Maybach (oh)
""Re: Stacks"" on the playback
I'd do it all again (oh)

[Post-Chorus]
Stack stack, stack stack, oh oh...
Speed speed, speed speed oh oh...
Stack stack, stack stack, oh oh...
Stack stack, stack stack, oh oh...
Stack stack, stack stack, oh oh...
Speed speed, speed speed oh oh...
Stack stack, stack stack, oh oh...
Stack stack, stack stack, oh oh...
Stack stack, stack stack, oh oh...
Speed speed, speed speed oh oh...
Stack stack, stack stack, oh oh...
I'd do it all again

[Verse 2]
We were lovers on a wild ride
Speeding for the finish line
Come until the end of our time, yeah
Started off as a wildfire
Burning down the bridges to our empire
Our love was something they could admire, yeah, yeah

[Pre-Chorus]
We were high and we were sober
We were on and we were over
We were young and now I'm older
But I'd do it all again

[Chorus]
Getting drunk on a train track
Way back, when we tried our first cigarettes (oh)
Ten dollars was a fat stack
I'd do it all again (oh)
Bomber jacket and a snapback
Your dad's black Honda was a Maybach (oh)
Re: Stacks on the playback
I'd do it all again (oh)

[Post-Chorus]
Stack stack, stack stack, oh oh...
Speed speed, speed speed oh oh...
Stack stack, stack stack, oh oh...
Stack stack, stack stack, oh oh...
Stack stack, stack stack, oh oh...
Speed speed, speed speed oh oh...
Stack stack, stack stack, oh oh...
Stack stack, stack stack, oh oh...
Stack stack, stack stack, oh oh...
Speed speed, speed speed oh oh...
Stack stack, stack stack, oh oh...
I'd do it all again
Stack stack, stack stack, oh oh...
Speed speed, speed speed oh oh...
Stack stack, stack stack, oh oh...
Stack stack, stack stack, oh oh...
Stack stack, stack stack, oh oh...
Speed speed, speed speed oh oh...
I'd do it all again
Stack stack, stack stack, oh oh...
Speed speed, speed speed oh oh...
Stack stack, stack stack, oh oh...
Stack stack, stack stack, oh oh...
Stack stack, stack stack, oh oh...
Speed speed, speed speed oh oh...
I'd do it all again

"
364,Reggaetón Lento (Remix),Glory Days: The Platinum Edition,Little Mix,2017-11-24,188786,0,"

[Touch (Acoustic): Leigh-Anne Pinnock]
You and I and nobody else
Feeling feelings I never felt
Boy, it's the way you got me under your spell
Don't you keep it all to yourself

[Touch (Acoustic): Perrie Edwards & All]
So won't you (Ahhh) take it
I feel like for the first time I am not faking (Oooh, ahh)
Fingers on my buttons and now you're (Ah, ah) playing
(Ah, ah) Master of anticipation, don't you keep it all to yourself

[Touch: All]
Just a touch of your love is enough
To knock me off of my feet all week
Just a touch of your love, oh
Just a touch of your love, oh
Just a touch of your love is enough
To take control of my whole body
Just a touch of your love, oh
Just a touch of your love, oh
Just a touch of your love is enough
To knock me off of my feet, all week
Just a touch of your love, oh
Just a touch of your love, oh
Just a touch of your love is enough
To take control of my whole body
Just a touch of your love, oh
Just a touch of your love, oh

[Touch: Jesy Nelson & All]
Photograph with no T-shirt on
Why you making me wait so long? (Wait so long?)
I promise to keep this a secret, I'll never tell
But don't you keep it all to yourself, doo-doo-doo-doo-doo-doo-doo

[Touch: Jade Thirlwall]
So, won't you take it?
I feel like for the first time I am not faking
Fingers on my buttons and now you're playing
Master of anticipation, don't you keep it all to yourself, to yourself

[Touch: All, Jade Thirlwall & Perrie Edwards]
Just a touch of your love is enough
To knock me off of my feet all week
Just a touch of your love, oh (Just a touch)
Just a touch of your love, oh (Just a touch)
Just a touch of your love is enough
To take control of my whole body
Just a touch of your love, oh (Just a touch, just a touch)
Just a touch of your love, oh (Just a touch, just a touch)
Just a touch of your love is enough
To knock me off of my feet all week (Knock me off my feet)
Just a touch of your love, oh (Oh-oh-oh-oh)
Just a touch of your love, oh (Oh-oh-oh-oh-oh)
Just a touch of your love is enough
To take control of my whole body (Body)
Just a touch of your love, oh
Just a touch of your love

[Touch: All]
And now my whole week, my whole week is golden
Can you see me glowing? That's how I feel
And I'm not afraid to fade into emotions
'Cause I know that this could be something real (Ooh)

[Reggaetón Lento (Remix) (Cuts): Perrie Edwards]
Yo sólo la miré—
Yo sólo la miré—
Un reggaetón lento

[Reggaetón Lento (Remix): All]
Yo sólo la miré y me gustó
Me pegué y la invité: ""Bailemos?"", hey
La noche está para un reggaetón lento
De esos que no se bailan hace tiempo
Yo sólo la miré y me gustó
Me pegué y la invité: ""Bailemos?"", hey
So now we dancing un reggaetón lento
Just get a little closer, baby, let go

[Reggaetón Lento (Remix): All]
Muévete, muévete-e-e-e
Drop it low, drop it low
Muévete, muévete-e-e-e
Drop it low, drop it low
Muévete, muévete-e-e-e
Drop it low, drop it low
Muévete, muévete-e-e-e

[Touch: All, Jade Thirlwall, Leigh-Anne Pinnock & Jesy Nelson]
Just a touch of your love is enough
To knock me off of my feet, all week
Just a touch of your love (Just a touch)
Just a touch of your love (Just a touch)
Just a touch of your love is enough
To take control of my whole body (Oh, woah, yeah-ey)
Just a touch of your love, hey
Just a touch of your love (Just a touch of your love)

"
365,Chantaje (feat. Maluma),El Dorado,Shakira,2017-05-26,195840,73,"

[Letra de ""Chantaje"" ft. Maluma]

[Intro]
Rudeboyz

[Verso 1: Maluma]
Cuando estás bien te alejas de mí
Te sientes sola y siempre estoy ahí
Es una guerra de toma y dame
Pues dame de eso que tienes ahí
Oye, baby, no seas mala
No me dejes con las ganas
Se escucha en la calle
Que ya no me quieres
Ven y dímelo en la cara

[Pre-Coro: Shakira & Maluma]
Pregúntale a quien tú quieras
Vida, te juro que eso no es así
Yo nunca tuve una mala intención
Yo nunca quise burlarme de ti
Conmigo ves, nunca se sabe
Un día digo que no y otro que sí
Yo soy masoquista
Con mi cuerpo un egoísta

[Coro: Shakira, Maluma & Ambos]
Tú eres puro, puro chantaje
Puro, puro chantaje
Siempre es a tu manera
Yo te quiero aunque no quiera
Tú eres puro, puro chantaje
Puro, puro chantaje
Vas libre como el aire
No soy de ti ni de nadie

[Verso 2: Shakira & Maluma]
Como tú me tientas, cuando tú te mueves
Esos movimientos sexys, siempre me entretienen
Sabes manipularme bien con tus caderas
No sé por qué me tienes en lista de espera
Te dicen por ahí que voy haciendo y deshaciendo
Que salgo cada noche, que te tengo ahí sufriendo
Que en esta relación soy yo la que manda
No pares bola' a toda esa mala propaganda

[Puente: Shakira & Maluma]
Pa', pa' que te digo na', te comen el oído
No vaya a enderezar lo que no se ha torcido
Y como un loco sigo tras de ti, muriendo por ti
Dime qué hay pa' mí, bebé (¿Qué?)

[Pre-Coro: Shakira & Maluma]
Pregúntale a quien tú quieras
Vida, te juro que eso no es así
Yo nunca tuve una mala intención
Yo nunca quise burlarme de ti
Conmigo ves, nunca se sabe
Un día digo que no, y otro que sí
Yo soy masoquista
Con mi cuerpo un egoísta

[Coro: Shakira, Maluma & Ambos]
Tú eres puro, puro chantaje
Puro, puro chantaje
Siempre es a tu manera
Yo te quiero aunque no quiera
Tú eres puro, puro chantaje
Puro, puro chantaje
Vas libre como el aire
No soy de ti ni de nadie

[Post-Coro: Shakira & Ambos]
Eh-eh-eh, nadie
Eh-eh-eh, nadie
Eh-eh-eh, nadie
Con mi cuerpo, un egoísta

[Coro: Shakira, Maluma & Ambos]
Tú eres puro, puro chantaje
Puro, puro chantaje
Siempre es a tu manera
Yo te quiero aunque no quiera
Tú eres puro, puro chantaje
Puro, puro chantaje
Vas libre como el aire
No soy de ti ni de nadie

[Post-Coro: Shakira & Ambos]
Eh-eh-eh, nadie
Eh-eh-eh, nadie
Eh-eh-eh, nadie
Eh-eh-eh-eh-eh-eh

[Outro: Shakira & Maluma]
(Alright, alright, baby, Shakira, Maluma)
Pretty boy
(You're my baby loba, Colombia, Rudeboyz, you feel me?)
Pretty boy

"
366,There For You - Madison Mars Remix,There For You: The Remixes,Martin Garrix,2017-08-18,175000,49,"

[Verse 1: Troye Sivan]
I woke up pissed off today
And lately, everyone feels fake
Somewhere, I lost a piece of me
Smoking cigarettes on balconies

[Pre-Chorus: Troye Sivan]
But I can't do this alone
Sometimes I just need a light
If I call you on the phone
Need you on the other side

[Chorus: Troye Sivan]
So when your tears roll down your pillow like a river
I'll be there for you
I'll be there for you
When you're screaming, but they only hear you whisper
I'll be loud for you
But you gotta be there for me too

[Post-Chorus: Troye Sivan]
But you gotta be there for me too

[Verse 2: Troye Sivan]
Last year took a toll on me
But I made it with you next to me
Around the world and back again
I hope you're waiting at the end

[Pre-Chorus: Troye Sivan]
But I can't do this alone
Sometimes I just need a light
If I call you on the phone
Need you on the other side

[Chorus: Troye Sivan]
So when your tears roll down your pillow like a river
I'll be there for you
I'll be there for you
When you're screaming, but they only hear you whisper
I'll be loud for you
I'll be loud for you

[Bridge: Troye Sivan]
I got you, I promise
Let me be honest
Love is a road that goes both ways
When your tears roll down your pillow like a river
I'll be there for you
But you gotta be there for me too

[Breakdown: Troye Sivan]
But you gotta be there for me too

[Bridge: Troye Sivan]
Running, running, just to keep my
Running, running, hands on you
Running, running, just to keep my
Running, running, hands on you
Running, running, just to keep my
Running, running, hands on you
Running, running, just to keep my
Running, running, hands on you

"
367,Attention - Bingo Players Remix,Attention (Bingo Players Remix),Charlie Puth,2017-06-16,144019,0,"

[Intro]
Woah-oah, hm-hmm

[Verse 1]
You've been runnin' 'round, runnin' 'round, runnin' 'round
Throwin' that dirt all on my name
'Cause you knew that I, knew that I, knew that I'd
Call you up (Call you up)
You've been going 'round, going 'round, going 'round
Every party in LA
'Cause you knew that I, knew that I, knew that I'd
Be at one (Be at one), oh

[Pre-Chorus]
I know that dress is karma (Dress is karma), perfume regret, yeah
You got me thinking 'bout when you were mine, ooh
(You got me thinking 'bout when you were mine)
And now I'm all up on ya (All up on ya), what you expect? (Oh, baby)
But you're not coming home with me tonight, oh no

[Chorus]
You just want attention
What are you doing, huh huh?
Doin', what are you doing, huh huh?
You just want attention
What are you doing, huh huh?
Doin', what are you doing, huh huh?
You just want attention
You just want attention
You just want attention, you don't want my heart
Maybe you just hate the thought of me with someone new
Yeah, you just want attention, I knew from the start
You're just making sure I'm never gettin' over you (Over you), oh

[Outro]
You just want attention
What are you doing, huh huh?
Doin', what are you doing, huh huh?
You just want attention
What are you doing, huh huh?
Doin', what are you doing, huh huh?
You just want attention
You just want attention
You just want attention

"
368,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Funk Wav Bounces Vol.1,Calvin Harris,2017-06-30,223413,74,"

[Verse 1: Pharrell Williams]
Hey!
Now nothing ever last forever, no
One minute you're here and the next you're gone
So I respect you, wanna take it slow
I need a mental receipt to know this moment I owe

[Pre-Chorus: Pharrell Williams]
And do you mind if I steal a kiss? (Chop, chop)
A little souvenir, can I steal it from you?
To memorize the way you shock me
The way you move it here (Hey)
Just wanna feel it from you (Hey)

[Chorus: Katy Perry]
Don't be afraid to catch feels
Ride drop top and chase thrills (Hey)
I know you ain't afraid to pop pills (Hey)
Baby, I know you ain't scared to catch feels
Feels with me

[Verse 2: Pharrell Williams]
I'm your window shopper, sucker for your love, oh
I'm wearing your goggles, virtual reality
It ain't what it cost you, it might be a dollar
As long as it shocks you, memory, electricity

[Pre-Chorus: Pharrell Williams]
And do you mind if I steal a kiss? (Chop, chop)
A little souvenir, can I steal it from you? (Oh, yeah)
To memorize the way you shock me (Zap)
The way you move it here (Hey)
Just wanna feel it from you (Hey)

[Chorus: Katy Perry]
Don't be afraid to catch feels (Ha)
Ride drop top and chase thrills (Oh-oh-oh, oh)
I know you ain't afraid to pop pills (Hey)
Baby, I know you ain't scared to catch feels (Straight up)
Feels with me (Woah)

[Verse 3: Big Sean]
Goddamn, I know you love to make an entrance
Do you like getting paid or getting paid attention?
You mixed the wrong guys with the right intentions
In the same bed, but it still feel long distance
She's looking for a little more consistency
But when you stop looking, you gon' find what's meant to be
And honestly, I'm way too done with the hoes
I cut off all my exes for your x and o's
I feel my old flings was just preparing me
When I say I want you, say it back, parakeet
Flyin' first-class through the air, Airbnb
I'm the best you had, you just be comparing me to me
I'ma 'at' this at you, if I put you on my phone
And upload it, it'll get maximum views
I came through in the clutch with the lipsticks and phones
Wear your fave cologne just to get you alone

[Chorus: Katy Perry & Big Sean]
Don't be afraid to catch feels
Don't be afraid to catch these feels
Ride drop top and chase thrills (Yeah)
I know you ain't afraid to pop pills (I know)
Baby, I know you ain't scared to catch feels
Woah, woah, woah
Feels with me
Don't be afraid to catch feels (No, no)
Don't be afraid, baby
Ride drop top and chase thrills (Woah, okay)
I know you ain't afraid to pop pills
I know, I know, I know, I know
Baby, I know you ain't scared to catch feels
Feels with me

"
369,SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox),SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox),Enrique Iglesias,2017-02-24,208162,72,"

[Letra de ""SÚBEME LA RADIO"" ft. Descemer Bueno & Zion & Lennox]

[Intro: Enrique Iglesias]
Súbeme la radio
Trá-tráeme el alcohol

[Estribillo: Enrique Iglesias & Descemer Bueno]
Súbeme la radio que esta es mi canción
Siente el bajo que va subiendo
Tráeme el alcohol que quita el dolor
Hoy vamo' a juntar la luna y el sol

Súbeme la radio que esta es mi canción
Siente el bajo que va subiendo
Tráeme el alcohol que quita el dolor
Hoy vamo' a juntar la luna y el sol

[Verso 1: Enrique Iglesias, Descemer Bueno]
Ya no me importa nada
Ni el día ni la hora
Si lo he perdido todo
Me has dejado en las sombras
Te juro que te pienso
Hago el mejor intento
El tiempo pasa lento
Y yo me voy muriendo
(Y yo me voy muriendo)

[Verso 2: Zion]
Si llega la noche y tú no contestas
Te juro me quedo esperando a tu puerta
Vivo pasando las noches en vela
Y sigo cantando bajo la luna llena

[Estribillo: Enrique Iglesias & Descemer Bueno]
Súbeme la radio que esta es mi canción
Siente el bajo que va subiendo
Tráeme el alcohol que quita el dolor
Hoy vamo' a juntar la luna y el sol

Súbeme la radio que esta es mi canción
Siente el bajo que va subiendo
Tráeme el alcohol que quita el dolor
Hoy vamo' a juntar la luna y el sol

[Verso 3: Descemer Bueno]
Huyendo del pasado
En cada madrugada
No encuentro ningún modo
De borrar nuestra historia
A su salud bebiendo
(A su salud bebiendo)
Mientras me quede aliento
(Mientras me quede aliento)
Sólo le estoy pidiendo
(Sólo te estoy pidiendo)
Romper este silencio
(Romper este silencio)

[Estribillo: Enrique Iglesias & Descemer Bueno]
Súbeme la radio que esta es mi canción
Siente el bajo que va subiendo
Tráeme el alcohol que quita el dolor
Hoy vamo' a juntar la luna y el sol

Súbeme la radio que esta es mi canción
Siente el bajo que va subiendo
Tráeme el alcohol que quita el dolor
Hoy vamo' a juntar la luna y el sol

[Verso 4: Lennox]
Ando loco y desesperado en busca de tu amor
No me dejes en esta soledad te pido
Nena te digo, vuelve conmigo
Si tú me llamas, te juro que pa' allá voy yo
Quiero verte ya
Ya no aguanto más
Quiero darte calor
Solo una vez más
Ya no aguanto más
Quiero verte ya, hoy

[Puente: Enrique Iglesias]
Yo no te miento
Todavía te espero
Sabes bien que te quiero
No sé vivir sin ti
Yo no te miento
Todavía te espero
Sabes bien que te quiero
No sé vivir sin ti

[Estribillo: Enrique Iglesias & Descemer Bueno]
Súbeme la radio que esta es mi canción
Siente el bajo que va subiendo
Tráeme el alcohol que quita el dolor
Hoy vamo' a juntar la luna y el sol

Súbeme la radio que esta es mi canción
Siente el bajo que va subiendo
Tráeme el alcohol que quita el dolor
Hoy vamo' a juntar la luna y el sol

[Outro: Enrique Iglesias]
Súbeme la radio
Trá-tráeme el alcohol
Súbeme la radio

"
370,Feel Good,Feel Good,Felix Jaehn,2017-08-04,164905,0,"

[Intro]
You make me feel good
You make me feel
Make me feel
Feel, feel good
Feel, feel good

[Verse]
Hold me like you want to
Tell me what you're into
Let me take you back to old school
Baby, let me show you

[Pre-Chorus]
It's a big ol' world out there
And I just wanna be next to you
There's a spark in your eyes so rare
And I just know there ain't time to lose

[Chorus]
You make me feel good
You make me feel
Make me feel
Feel, feel good
Feel, feel good

[Post-Chorus]
Feel, feel good
You make me feel good
You make me feel
Make me feel
Feel, feel good
Feel, feel good

[Verse]
Hold me like you want to
Tell me what you're into
Let me take you back to old school
Baby, let me show you

[Pre-Chorus]
It's a big ol' world out there
And I just wanna be next to you
There's a spark in your eyes so rare
And I just know there ain't time to lose

[Chorus]
You make me feel good
You make me feel
Make me feel
Feel, feel good
Feel, feel good

[Post-Chorus]
You make me feel so good
You make me feel good
You make me feel
You make me feel good
You make me, you make me feel good
You make me feel good
You make me feel
Make me feel
Feel, feel good
Feel, feel good

"
371,2U (feat. Justin Bieber) - Tujamo Remix,2U (feat. Justin Bieber) [Tujamo Remix],David Guetta,2017-09-01,277675,28,"

[Intro]
Ah (hey)
Ah (hey)
Ah, ah
Ah, ah
Ah, ah

[Verse 1]
No limit in the sky
That I won't fly for ya
No amount of tears in my eyes
That I won't cry for ya, oh no
With every breath that I take
I want you to share that air with me
There's no promise that I won't keep
I'll climb a mountain, there's none too steep

[Chorus]
When it comes to you, there's no crime
Let's take both of our souls, and intertwine
When it comes to you, don't be blind
Watch me speak from my heart
When it comes to you, you, you...

[Post-Chorus]
Oh yeah
Oh yeah
Open up your mind
Oh yeah
Open up your mind

[Chorus]
When it comes to you, there's no crime
Let's take both of our souls, and intertwine
When it comes to you, don't be blind
Watch me speak from my heart
When it comes to you, you, you...

[Post-Chorus]
Oh yeah
Oh yeah
Open up your mind
Oh yeah
Open up your mind

[Outro]
Oh yeah
Open up your mind
Oh yeah
Open up your mind

"
372,Castle on the Hill - Throttle Remix,Castle on the Hill (Throttle Remix),Ed Sheeran,2017-06-30,220879,46,"

[Verse 1]
When I was six years old I broke my leg
I was running from my brother and his friends
And tasted the sweet perfume of the mountain grass I rolled down
I was younger then, take me back to when I

[Pre-Chorus]
Found my heart and broke it here
Made friends and lost them through the years
And I've not seen the roaring fields in so long, I know I've grown
But I can't wait to go home

[Chorus]
I'm on my way
Driving at 90 down those country lanes
Singing to ""Tiny Dancer""
And I miss the way you make me feel, and it's real
We watched the sunset over the castle on the hill
Over the castle on the hill
Over the castle on the hill

[Verse 2]
Fifteen years old and smoking hand-rolled cigarettes
Running from the law through the backfields and getting drunk with my friends
Had my first kiss on a Friday night, I don't reckon that I did it right
But I was younger then, take me back to when

[Pre-Chorus]
We found weekend jobs, when we got paid
We'd buy cheap spirits and drink them straight
Me and my friends have not thrown up in so long, oh how we've grown
But I can't wait to go home

[Chorus]
I'm on my way
Driving at 90 down those country lanes
Singing to ""Tiny Dancer""
And I miss the way you make me feel, and it's real
We watched the sunset over the castle on the hill
Over the castle on the hill
Over the castle on the hill
Over the castle on the hill

"
373,Silence - Tiësto's Big Room Remix,Silence (Tiësto's Big Room Remix),Marshmello,2017-10-13,202153,55,"

[Verse 1]
Yeah, I'd rather be a lover than a fighter (fighter)
'Cause all my life, I've been fighting
Never felt a feeling of comfort
All this time, I've been hiding
And I never had someone to call my own, oh nah
I'm so used to sharing
Love only left me alone
But I'm at one with the silence

[Chorus]
I found peace in your violence
Can't tell me there's no point in trying
I found peace in your violence
Can't tell me there's no point in trying
I found peace in your violence
Can't tell me there's no point in trying
I found peace in your violence
And I've been silent for too long

[Verse 2]
I'm in need of a savior, but I'm not asking for favors
My whole life, I've felt like a burden
I think too much, and I hate it
I'm so used to being in the wrong, I'm tired of caring
Loving never gave me a home, so I'll sit here in the silence

[Chorus]
I found peace in your violence
Can't tell me there's no point in trying
I found peace in your violence
Can't tell me there's no point in trying
I found peace in your violence
Can't tell me there's no point in trying
I found peace in your violence
And I've been silent for too long

"
